tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_42a8wxgjag,We are Creating a Chain of Goodness,ONE_TIME,COMPLETED,1629838847000.0,23441.0,20105.0,1641.0,43.0,2.0,373.9,0.0,0.0
bmc_yv64arsg5d,NEW Earrings with that Fall Feeling,ONE_TIME,COMPLETED,1629212400000.0,23438.0,20419.0,2354.0,78.0,1.0,880.58,2.0,1287.42
bmc_3massg3mru,All the NEW You Need for FALL!,ONE_TIME,COMPLETED,1628607600000.0,23437.0,20136.0,2173.0,80.0,4.0,1619.79,2.0,465.95
bmc_cttsbzmgfy,It's National Watermelon Day!,ONE_TIME,COMPLETED,1628002800000.0,23436.0,19776.0,2214.0,66.0,2.0,1153.84,1.0,811.67
bmc_tenwujx4cx,Tagua Summer Sale - Take 20% Off!,ONE_TIME,COMPLETED,1627311600000.0,23426.0,18379.0,2212.0,102.0,20.0,11137.43,9.0,4676.67
bmc_wmwe74t67e,A Tagua Favorite: The Cecilia Necklace,ONE_TIME,COMPLETED,1626706800000.0,23423.0,19794.0,2414.0,91.0,4.0,1559.44,2.0,813.2
bmc_ms7k8bzvg9,New Color Alert! The Alma Necklace,ONE_TIME,COMPLETED,1626102000000.0,23424.0,20564.0,2011.0,95.0,3.0,722.99,0.0,0.0
bmc_aytmgxcxg9,Featuring: The Veronica Necklace,ONE_TIME,COMPLETED,1625583600000.0,23422.0,20438.0,2719.0,116.0,5.0,3239.62,2.0,362.11
bmc_dtvbq4ubdh,Our Best-Selling Emily Collection,ONE_TIME,COMPLETED,1624978800000.0,23421.0,20314.0,2555.0,87.0,8.0,3313.88,6.0,2050.96
bmc_pxeq5twv5m,It's World Rainforest Day!,ONE_TIME,COMPLETED,1624374000000.0,23419.0,20189.0,2543.0,104.0,3.0,1460.5,1.0,275.84
bmc_jvkxswpsat,Vibrant & Unique Tagua Bracelets,ONE_TIME,COMPLETED,1623769200000.0,23415.0,19896.0,2569.0,112.0,4.0,1775.11,2.0,463.84
bmc_tajpxe53r5,It's BACK!! Best-Selling Dee Necklace,ONE_TIME,COMPLETED,1623164400000.0,23414.0,20084.0,2391.0,128.0,6.0,2624.49,3.0,1705.05
bmc_tkc97zfu6p,Invite your International Retailers - 200 €/£ Off Promo,ONE_TIME,DRAFT,,,,,,,,,
bmc_wns3fknryr,Trending Now: A Touch of Coconut,ONE_TIME,COMPLETED,1622559600000.0,23413.0,20478.0,2534.0,64.0,3.0,1072.02,1.0,399.66
bmc_sqta6h764t,Shop and Support Our Artisans,ONE_TIME,COMPLETED,1621954800000.0,23411.0,19637.0,1611.0,91.0,3.0,1494.76,1.0,322.75
bmc_d45mrpsdmj,Delicate & Dainty Tagua Bracelets,ONE_TIME,COMPLETED,1621350000000.0,23411.0,20250.0,1816.0,87.0,4.0,3235.39,3.0,3083.48
bmc_ds927b0ic9,Tropical Inspired Colors,ONE_TIME,COMPLETED,1620745217000.0,23409.0,18144.0,1728.0,68.0,6.0,4657.56,1.0,550.7
bmc_af0ndie36r,The IVANNA Collection,ONE_TIME,COMPLETED,1620226800000.0,23407.0,17931.0,1680.0,73.0,0.0,0.0,0.0,0.0
bmc_4c061qtc9p,Bright Summer Statement Necklaces,ONE_TIME,COMPLETED,1619524800000.0,23404.0,18528.0,1727.0,74.0,4.0,1936.01,3.0,1712.0
bmc_38evjs8dmi,Handmade Straw Accessories Perfect for Summer,ONE_TIME,COMPLETED,1618833600000.0,23400.0,18615.0,1906.0,108.0,7.0,2542.51,3.0,1371.29
bmc_8jbd4gjnno,Mariposa Collection: New Colors You Will Love,ONE_TIME,COMPLETED,1618326000000.0,23398.0,18773.0,1870.0,112.0,10.0,2370.93,6.0,1115.75
bmc_c6zk9s2m5w,The Colorful Rainforest Inspires our Jewelry,ONE_TIME,COMPLETED,1617721200000.0,23396.0,18755.0,1577.0,71.0,4.0,1426.08,3.0,948.34
bmc_3pb2a3w651,hi,ONE_TIME,DRAFT,,,,,,,,,
bmc_a1l5uf74r9,Bright & Fabulous Tagua Necklaces,ONE_TIME,COMPLETED,1617116400000.0,23396.0,18250.0,1691.0,97.0,4.0,1038.93,4.0,1038.93
bmc_4i4tei38p6,Spring Favorites from our Designer & CEO,ONE_TIME,COMPLETED,1616450437000.0,23390.0,17972.0,1826.0,97.0,3.0,631.12,4.0,1741.84
bmc_756hp1v316,Tagua Presents: The Gisell Collection,ONE_TIME,COMPLETED,1615824000000.0,23389.0,18976.0,1911.0,109.0,5.0,3055.6,1.0,795.96
bmc_bjqumnmcqu,Tagua Spring Bracelets to Love,ONE_TIME,COMPLETED,1615321844000.0,23389.0,17862.0,1974.0,104.0,1.0,976.67,1.0,241.83
bmc_4vbqfr5bzj,March 2021,ONE_TIME,DRAFT,,,,,,,,,
bmc_8e7zq6lwvo,UK Announcement,ONE_TIME,DRAFT,,,,,,,,,
bmc_appabn2vv8,Say Hello to our Tanya Necklace!,ONE_TIME,COMPLETED,1614618000000.0,23322.0,18744.0,2011.0,90.0,2.0,1181.59,0.0,0.0
bmc_7r1bu1tngu,TRENDING NOW: Marlene & Milagros,ONE_TIME,COMPLETED,1614013200000.0,23322.0,19329.0,2099.0,104.0,2.0,1162.35,1.0,400.69
bmc_9zrrye1kid,Tagua Styles MINT for You!,ONE_TIME,COMPLETED,1613419257000.0,23322.0,18885.0,1962.0,103.0,1.0,267.64,0.0,0.0
bmc_3hp24p2iwj,25% Off Our Whole Collection! Only 2 More Days!,ONE_TIME,COMPLETED,1612294244000.0,65.0,51.0,18.0,5.0,4.0,1118.37,2.0,583.45
bmc_9qem4nfc5h,,ONE_TIME,DRAFT,,,,,,,,,
bmc_38n7oqucu7,Get 25% off our Whole Collection!,ONE_TIME,COMPLETED,1612198800000.0,23307.0,16204.0,1599.0,103.0,11.0,6318.81,7.0,5892.51
bmc_en9bciwp78,Save the date: Winter SALE Feb. 1-3,ONE_TIME,COMPLETED,1611594000000.0,23301.0,18708.0,1839.0,98.0,1.0,259.22,1.0,301.34
bmc_bry2tq5ry5,Tagua Winter SALE! Get 25% Off,ONE_TIME,COMPLETED,1611097258000.0,23303.0,19437.0,1977.0,125.0,6.0,3019.8,3.0,1361.19
bmc_e72xe3ashn,"New Year, New Journey, New Collection",ONE_TIME,COMPLETED,1610384408000.0,23305.0,19173.0,1599.0,80.0,3.0,1779.96,0.0,0.0
bmc_exqpczeh97,Holiday Reds + Get 10% Off (Copy 1),ONE_TIME,COMPLETED,1606773634000.0,23277.0,17846.0,1578.0,27.0,0.0,0.0,0.0,0.0
bmc_8p0uzon30e,Holiday Reds + Get 10% Off,ONE_TIME,COMPLETED,1605535200000.0,22651.0,18499.0,1572.0,24.0,0.0,0.0,0.0,0.0
bmc_3xiwilpwvm,Get 10% Off + Pay in 2021,ONE_TIME,COMPLETED,1605042042000.0,22686.0,18018.0,1376.0,34.0,1.0,396.98,0.0,0.0
bmc_egd9hkz5bc,Get Net 90 Terms Now! - Pay in 2021,ONE_TIME,COMPLETED,1601494204000.0,22742.0,15051.0,1218.0,48.0,0.0,0.0,0.0,0.0
bmc_bhfz84959b,Summer SALE Extended! Up to 70% OFF Wholesale Prices,ONE_TIME,COMPLETED,1598891407000.0,22801.0,19899.0,1849.0,79.0,6.0,1688.04,1.0,619.3
bmc_3l6pru23ie,Bracelets Perfect for Layering August 18th,ONE_TIME,COMPLETED,1597759217000.0,16132.0,10866.0,1176.0,25.0,0.0,0.0,0.0,0.0
bmc_bdco8xkhrs,2 Day Summer SALE - Up to 70% Off Wholesale Prices,ONE_TIME,COMPLETED,1598275803000.0,22854.0,18546.0,1774.0,78.0,8.0,3079.61,4.0,1839.36
bmc_9m2a6dui2j,The NEW Fall Collection is HERE! August 10,ONE_TIME,COMPLETED,1597068054000.0,16107.0,12882.0,1407.0,67.0,5.0,2782.08,1.0,251.29
bmc_a6ja5sggb6,Tagua's Semi Annual SALE Continues! August 3,ONE_TIME,COMPLETED,1596484838000.0,16106.0,10723.0,1212.0,40.0,1.0,534.1,2.0,257.92
bmc_ds9bx6my4s,Don't Miss Out on our SALE! Up to 75% OFF! July 27th,ONE_TIME,COMPLETED,1595880039000.0,16088.0,11840.0,1320.0,58.0,1.0,325.61,1.0,367.0
bmc_9owg5z54w9,Tagua's Semi Annual SALE: Up to 75% OFF! July 15th,ONE_TIME,COMPLETED,1595253625000.0,16082.0,10470.0,1103.0,57.0,2.0,495.35,0.0,0.0
bmc_18lu3g13jk,Get Net 60 Terms Now! July 13,ONE_TIME,COMPLETED,1594645200000.0,12657.0,9572.0,914.0,25.0,0.0,0.0,0.0,0.0
bmc_bc2d7qgw9e,Get $100 Credit + Free Shipping with Tagua!,ONE_TIME,COMPLETED,1594008540000.0,12733.0,8749.0,764.0,22.0,0.0,0.0,0.0,0.0
bmc_717va19sx9,Tagua is offering Net 60 Terms - July 2nd,ONE_TIME,COMPLETED,1593663122000.0,12762.0,9386.0,959.0,37.0,0.0,0.0,1.0,518.56
bmc_f1lkvgquy2,Tagua is offering Net 60 Terms - June 24th,ONE_TIME,COMPLETED,1592971805000.0,7395.0,7395.0,507.0,38.0,0.0,0.0,2.0,653.22
bmc_5m1b14hkrb,Join us on Faire! June 18th,ONE_TIME,COMPLETED,1592453761000.0,10000.0,7480.0,998.0,83.0,0.0,0.0,2.0,430.86
bmc_cva0s4d7cj,Join us on Faire! (Copy 1),ONE_TIME,COMPLETED,1592367269000.0,19753.0,19753.0,1595.0,84.0,2.0,487.08,4.0,1079.22
bmc_xt0zaxc2xu,Tagua is offering Net 60 Terms,ONE_TIME,COMPLETED,1592540220000.0,11268.0,11268.0,1178.0,105.0,1.0,302.38,0.0,0.0
bmc_22qktgqq7q,Join us on Faire!,ONE_TIME,COMPLETED,1592212591000.0,,,,,,,,
