Order Date,Order Number,Product Name,Option Name,SKU,Status,Quantity,Wholesale Price,Retail Price,Ship Date,Scheduled Order Date
"November 10, 2022",Y6NECGRF6W,Leon,Black,3198BLK,Delivered,3,$75,$200,"November 21, 2022",No scheduled order date
"November 10, 2022",Y6NECGRF6W,Smith Wallet,Ballet Slipper,4140BAL,Delivered,3,$29,$82.50,"November 21, 2022",No scheduled order date
"November 10, 2022",N8KUEHSKGB,Margie,Cobra,2623COB,Delivered,2,$65,$175,"November 10, 2022",No scheduled order date
"November 10, 2022",N8KUEHSKGB,Dalton,Black,3115BLK,Delivered,1,$105,$275,"November 10, 2022",No scheduled order date
"November 10, 2022",N8KUEHSKGB,Dalton,Hazel,3115HZL,Delivered,2,$105,$275,"November 10, 2022",No scheduled order date
"November 10, 2022",N8KUEHSKGB,Cleo,Black,3148BLK,Delivered,2,$59,$165,"November 10, 2022",No scheduled order date
"November 10, 2022",N8KUEHSKGB,Cleo,Hazel,3148HZL,Delivered,2,$59,$165,"November 10, 2022",No scheduled order date
"November 10, 2022",N8KUEHSKGB,Starstruck Tote,Cognac,3218COG,Delivered,2,$129,$335,"November 10, 2022",No scheduled order date
"November 9, 2022",FNGZXYEFX5,Nelly Shoulder Bag/Crossbody,Cognac,5212COG,Delivered,1,$119,$305,"November 10, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Harbor,Denim,3105DNM,Delivered,1,$65,$175,"November 11, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Milly Crossbody,Denim,3111DNM,Delivered,1,$59,$160,"November 11, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Terry,Black,3138BLK,Delivered,1,$39,$110,"November 11, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Terry,Cognac,3138COG,Delivered,1,$39,$110,"November 11, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Nel Crossbody,Black,3202BLK,Delivered,1,$79,$205,"November 11, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Eloise,Tan,4655TAN,Delivered,1,$22,$62.50,"November 11, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Miller,Black,5111BLK,Delivered,1,$44,$122.50,"November 11, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Miller,Cognac,5111COG,Delivered,1,$44,$122.50,"November 11, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Bianca,Black,5128BLK,Delivered,1,$79,$200,"November 11, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Nash Tote/Crossbody,Black,5228BLK,Delivered,1,$89,$230,"November 11, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Nash Tote/Crossbody,Cognac,5228COG,Delivered,1,$89,$230,"November 11, 2022",No scheduled order date
"November 9, 2022",E8VV4D84BN,Athena,Cognac,7803COG,Delivered,1,$55,$150,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,LILLY,Oat,2522OAT,Delivered,1,$44,$122.50,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Margie,Antique,2623ANTQ,Delivered,1,$65,$175,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Terry,Black,3138BLK,Delivered,1,$39,$110,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Terry,Cognac,3138COG,Delivered,1,$39,$110,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Terry,Denim,3138DNM,Delivered,1,$39,$110,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Scottie Crossbody,Cognac,3222COG,Delivered,1,$89,$230,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Gigi Crossbody,Black,3224BLK,Delivered,1,$75,$205,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Gigi Crossbody,Cognac,3224COG,Delivered,1,$75,$205,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Pippa,Black,3555BLK,Delivered,1,$65,$175,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Pippa,Sky Blue,3555SBLU,Delivered,1,$65,$175,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Eloise,Tan,4655TAN,Delivered,1,$22,$62.50,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Miller,Black,5111BLK,Delivered,1,$44,$122.50,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Miller,Charcoal,5111CHA,Delivered,1,$44,$122.50,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Miller,Cognac,5111COG,Delivered,1,$44,$122.50,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Bianca,Black,5128BLK,Delivered,1,$79,$200,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Bianca,Tan,5128TAN,Delivered,1,$79,$200,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Nash Tote/Crossbody,Black,5228BLK,Delivered,1,$89,$230,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Nash Tote/Crossbody,Tan,5228TAN,Delivered,1,$89,$230,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Athena,Oxblood,7803OXB,Delivered,1,$55,$150,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Sierra Wallet/Wristlet,Black,4200BLK,Delivered,1,$44,$125,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Tati Crossbody,Black,4202BLK,Delivered,1,$49,$132.50,"November 11, 2022",No scheduled order date
"November 9, 2022",T8UGECSB6E,Tati Crossbody,Cognac,4202COG,Delivered,1,$49,$132.50,"November 11, 2022",No scheduled order date
"November 9, 2022",VXS6AF8DBR,Terry,Black,3138BLK,Delivered,1,$39,$110,"November 11, 2022",No scheduled order date
"November 9, 2022",VXS6AF8DBR,Terry,Cognac,3138COG,Delivered,1,$39,$110,"November 11, 2022",No scheduled order date
"November 9, 2022",VXS6AF8DBR,Terry,Denim,3138DNM,Delivered,1,$39,$110,"November 11, 2022",No scheduled order date
"November 9, 2022",VXS6AF8DBR,Terry,Honey,3138HON,Delivered,1,$39,$110,"November 11, 2022",No scheduled order date
"November 9, 2022",VXS6AF8DBR,Terry,Orange,3138ORG,Delivered,1,$39,$110,"November 11, 2022",No scheduled order date
"November 9, 2022",VXS6AF8DBR,Scottie Crossbody,Cognac,3222COG,Delivered,1,$89,$230,"November 11, 2022",No scheduled order date
"November 9, 2022",VXS6AF8DBR,Scottie Crossbody,Denim,3222DNM,Delivered,1,$89,$230,"November 11, 2022",No scheduled order date
"November 9, 2022",VXS6AF8DBR,Scottie Crossbody,Oxblood,3222OXB,Delivered,1,$89,$230,"November 11, 2022",No scheduled order date
"November 9, 2022",WDTH3VJVY5,Margie,Twig,2623TWG,Delivered,1,$65,$175,"November 10, 2022",No scheduled order date
"November 9, 2022",WDTH3VJVY5,Dalton,Hunter,3115HUNT,Delivered,1,$105,$275,"November 10, 2022",No scheduled order date
"November 9, 2022",WDTH3VJVY5,Frankie,Navy,4627NVY,Delivered,1,$149,$380,"November 10, 2022",No scheduled order date
"November 9, 2022",MHC82FUGKU,Sunny,Charcoal,3109CHA,Delivered,1,$55,$150,"November 10, 2022",No scheduled order date
"November 9, 2022",MHC82FUGKU,Leon,Black,3198BLK,Delivered,3,$75,$200,"November 10, 2022",No scheduled order date
"November 9, 2022",MHC82FUGKU,Leon,Cognac,3198COG,Delivered,2,$75,$200,"November 10, 2022",No scheduled order date
"November 9, 2022",8RT247Q6XP,Dalton,Cognac,3115COG,Delivered,1,$105,$275,"November 9, 2022",No scheduled order date
"November 9, 2022",8RT247Q6XP,Malabar,Brown,3186BRN,Delivered,1,$59,$160,"November 9, 2022",No scheduled order date
"November 9, 2022",8RT247Q6XP,Malabar,Cognac,3186COG,Delivered,1,$59,$160,"November 9, 2022",No scheduled order date
"November 9, 2022",8RT247Q6XP,Leon,Cognac,3198COG,Delivered,1,$75,$200,"November 9, 2022",No scheduled order date
"November 9, 2022",8RT247Q6XP,Tati Crossbody,Black,4202BLK,Delivered,1,$49,$132.50,"November 9, 2022",No scheduled order date
"November 9, 2022",TUA4R9976D,Eloise,Cobra,4655COB,Delivered,4,$22,$62.50,"November 9, 2022",No scheduled order date
"November 9, 2022",Q8AW7WE7KG,Cesta,Mushroom,2201MSH,Delivered,1,$99,$255,"November 9, 2022",No scheduled order date
"November 9, 2022",Q8AW7WE7KG,Alva Crossbody,Black,3216BLK,Delivered,1,$79,$205,"November 9, 2022",No scheduled order date
"November 9, 2022",Q8AW7WE7KG,Alva Crossbody,Cognac,3216COG,Delivered,1,$79,$205,"November 9, 2022",No scheduled order date
"November 9, 2022",QWNMPZVP84,Urban Tote,Black,0239BLK,Delivered,1,$49,$135,"November 9, 2022",No scheduled order date
"November 9, 2022",QWNMPZVP84,Urban Tote,Cafe,0239CAF,Delivered,2,$49,$135,"November 9, 2022",No scheduled order date
"November 9, 2022",QWNMPZVP84,Mar,Brown,3125BRN,Delivered,1,$75,$200,"November 9, 2022",No scheduled order date
"November 9, 2022",QWNMPZVP84,Gigi Crossbody,Black,3224BLK,Delivered,1,$75,$205,"November 9, 2022",No scheduled order date
"November 9, 2022",QWNMPZVP84,Peck Crossbody,Black,3556BLK,Delivered,1,$79,$205,"November 9, 2022",No scheduled order date
"November 9, 2022",QWNMPZVP84,Peck Crossbody,Cognac,3556COG,Delivered,1,$79,$205,"November 9, 2022",No scheduled order date
"November 9, 2022",QWNMPZVP84,Smith Wallet,Cognac,4140COG,Delivered,1,$29,$82.50,"November 9, 2022",No scheduled order date
"November 9, 2022",VGTURY8ZWQ,Eloise,Anthracite,4655ANTH,Delivered,2,$22,$62.50,"November 9, 2022",No scheduled order date
"November 9, 2022",VGTURY8ZWQ,Eloise,Burnt Orange,4655BORG,Delivered,2,$22,$62.50,"November 9, 2022",No scheduled order date
"November 9, 2022",VGTURY8ZWQ,Eloise,Lemon,4655LMN,Delivered,1,$22,$62.50,"November 9, 2022",No scheduled order date
"November 9, 2022",VGTURY8ZWQ,Eloise,Tan,4655TAN,Delivered,1,$22,$62.50,"November 9, 2022",No scheduled order date
"November 9, 2022",VGTURY8ZWQ,Eloise,Black,4655BLK,Delivered,2,$22,$62.50,"November 9, 2022",No scheduled order date
"November 9, 2022",VGTURY8ZWQ,Eloise,Oat,4655OAT,Delivered,1,$22,$62.50,"November 9, 2022",No scheduled order date
"November 9, 2022",VGTURY8ZWQ,Eloise,Poppy,4655POP,Delivered,2,$22,$62.50,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Whitney Wallet,Denim,3137DNM,Delivered,1,$49,$132.50,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Whitney Wallet,Hazel,3137HZL,Delivered,1,$49,$132.50,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Terry,Black,3138BLK,Delivered,1,$39,$110,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Terry,Brown,3138BRN,Delivered,1,$39,$110,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Terry,Charcoal,3138CHA,Delivered,1,$39,$110,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Terry,Cognac,3138COG,Delivered,1,$39,$110,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Andi,Brown,3139BRN,Delivered,1,$39,$110,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Andi,Charcoal,3139CHA,Delivered,1,$39,$110,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Marcus,Brown,3152BRN,Delivered,1,$75,$200,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Salem,Cognac,3172COG,Delivered,1,$49,$132.50,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Leon,Cognac,3198COG,Delivered,1,$75,$200,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Alva Crossbody,Cognac,3216COG,Delivered,1,$79,$205,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Gigi Crossbody,Cognac,3224COG,Delivered,1,$75,$205,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Sierra Wallet/Wristlet,Black,4200BLK,Delivered,1,$44,$125,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Sierra Wallet/Wristlet,Cognac,4200COG,Delivered,1,$44,$125,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Sierra Wallet/Wristlet,Red,4200RED,Delivered,1,$44,$125,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Frankie,Navy,4627NVY,Delivered,1,$149,$380,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Harbor,Brown,3105BRN,Delivered,2,$65,$175,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Harbor,Charcoal,3105CHA,Delivered,1,$65,$175,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Whitney Wallet,Black,3137BLK,Delivered,1,$49,$132.50,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Whitney Wallet,Cognac,3137COG,Delivered,1,$49,$132.50,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Marcus,Charcoal,3152CHA,Delivered,1,$75,$200,"November 9, 2022",No scheduled order date
"November 9, 2022",UFSCE3JBUJ,Aleks,Cognac,3182COG,Delivered,1,$89,$230,"November 9, 2022",No scheduled order date
"November 8, 2022",3ESWJSH79Q,Terry,Black,3138BLK,Delivered,1,$39,$110,"November 9, 2022",No scheduled order date
"November 8, 2022",3ESWJSH79Q,Carisa,Charcoal,3140CHA,Delivered,1,$44,$122.50,"November 9, 2022",No scheduled order date
"November 8, 2022",3ESWJSH79Q,Carisa,Olive,3140OLV,Delivered,1,$44,$122.50,"November 9, 2022",No scheduled order date
"November 8, 2022",3ESWJSH79Q,Cleo,Charcoal,3148CHA,Delivered,1,$59,$165,"November 9, 2022",No scheduled order date
"November 8, 2022",3ESWJSH79Q,Luca,Charcoal,3167CHA,Delivered,1,$79,$205,"November 9, 2022",No scheduled order date
"November 8, 2022",3ESWJSH79Q,Luca,Honey,3167HON,Delivered,1,$79,$205,"November 9, 2022",No scheduled order date
"November 8, 2022",3ESWJSH79Q,Capucine,Hazel,3177HZL,Delivered,1,$65,$175,"November 9, 2022",No scheduled order date
"November 8, 2022",3ESWJSH79Q,Scottie Crossbody,Denim,3222DNM,Delivered,1,$89,$230,"November 9, 2022",No scheduled order date
"November 8, 2022",3ESWJSH79Q,Cooper Crossbody,Black,3225BLK,Delivered,1,$55,$150,"November 9, 2022",No scheduled order date
"November 8, 2022",ESD5SRDK43,Margie,Atlantic,2623ATL,Delivered,1,$65,$175,"November 9, 2022",No scheduled order date
"November 8, 2022",ESD5SRDK43,Capucine,Hazel,3177HZL,Delivered,1,$65,$175,"November 9, 2022",No scheduled order date
"November 8, 2022",ESD5SRDK43,Smith Wallet,Ballet Slipper,4140BAL,Delivered,1,$29,$82.50,"November 9, 2022",No scheduled order date
"November 8, 2022",ESD5SRDK43,Smith Wallet,Black,4140BLK,Delivered,1,$29,$82.50,"November 9, 2022",No scheduled order date
"November 8, 2022",ESD5SRDK43,Smith Wallet,Cognac,4140COG,Delivered,2,$29,$82.50,"November 9, 2022",No scheduled order date
"November 8, 2022",ESD5SRDK43,Margie,Avocado,2623AVO,Delivered,1,$65,$175,"November 9, 2022",No scheduled order date
"November 8, 2022",ESD5SRDK43,Margie,Cinnamon,2623CINN,Delivered,2,$65,$175,"November 9, 2022",No scheduled order date
"November 8, 2022",ESD5SRDK43,Capucine,Black,3177BLK,Delivered,2,$65,$175,"November 9, 2022",No scheduled order date
"November 8, 2022",ESD5SRDK43,Nala,Hazel,3250HZL,Delivered,1,$95,$245,"November 9, 2022",No scheduled order date
"November 8, 2022",ESD5SRDK43,Bianca,Brown,5128BRN,Delivered,1,$79,$200,"November 9, 2022",No scheduled order date
"November 8, 2022",PGZZN65N8E,Janna,Sky Blue,3176SBLU,Delivered,1,$55,$150,"November 9, 2022",No scheduled order date
"November 8, 2022",PGZZN65N8E,Fleming Crossbody,Black,3205BLK,Delivered,1,$79,$205,"November 9, 2022",No scheduled order date
"November 8, 2022",PGZZN65N8E,Tati Crossbody,Red,4202RED,Delivered,1,$49,$132.50,"November 9, 2022",No scheduled order date
"November 8, 2022",PGZZN65N8E,Zella,Auburn,4677AUB,Delivered,1,$27,$77.50,"November 9, 2022",No scheduled order date
"November 7, 2022",EA6QNYZJSF,Andi,Brown,3139BRN,Delivered,1,$39,$110,"November 9, 2022",No scheduled order date
"November 7, 2022",EA6QNYZJSF,Andi,Eggplant,3139EGPL,Delivered,1,$39,$110,"November 9, 2022",No scheduled order date
"November 7, 2022",EA6QNYZJSF,Janina,Charcoal,3165CHA,Delivered,1,$105,$275,"November 9, 2022",No scheduled order date
"November 7, 2022",EA6QNYZJSF,Malabar,Brown,3186BRN,Delivered,1,$59,$160,"November 9, 2022",No scheduled order date
"November 7, 2022",EA6QNYZJSF,Malabar,Denim,3186DNM,Delivered,1,$59,$160,"November 9, 2022",No scheduled order date
"November 7, 2022",EA6QNYZJSF,Tati Crossbody,Cognac,4202COG,Delivered,1,$49,$132.50,"November 9, 2022",No scheduled order date
"November 7, 2022",EA6QNYZJSF,Tati Crossbody,Red,4202RED,Delivered,1,$49,$132.50,"November 9, 2022",No scheduled order date
"November 7, 2022",EA6QNYZJSF,Bianca,Cognac,5128COG,Delivered,1,$79,$200,"November 9, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Harbor,Hunter,3105HUNT,Delivered,2,$65,$175,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Harbor,Tan,3105TAN,Delivered,1,$65,$175,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Vander,Cognac,3164COG,Delivered,1,$79,$205,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Vander,Olive,3164OLV,Delivered,1,$79,$205,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Camila Shoulderbag,Black,3204BLK,Delivered,1,$109,$290,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Camila Shoulderbag,Cognac,3204COG,Delivered,1,$109,$290,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Pippa,Cognac,3555COG,Delivered,1,$65,$175,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Peck Crossbody,Black,3556BLK,Delivered,2,$79,$205,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Peck Crossbody,Cognac,3556COG,Delivered,2,$79,$205,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Miller,Black,5111BLK,Delivered,3,$44,$122.50,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Miller,Cognac,5111COG,Delivered,2,$44,$122.50,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Sunny,Black,3109BLK,Delivered,2,$55,$150,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Sunny,Charcoal,3109CHA,Delivered,2,$55,$150,"November 8, 2022",No scheduled order date
"November 7, 2022",Q6GFA2WEMV,Pippa,Charcoal,3555CHA,Delivered,2,$65,$175,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Dalton,Black,3115BLK,Delivered,1,$105,$275,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Dalton,Denim,3115DNM,Delivered,1,$105,$275,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Edie by Latico,Olive,3170OLV,Delivered,1,$89,$230,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Tati Crossbody,Red,4202RED,Delivered,1,$49,$132.50,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,LILLY,Oxblood,2522OXB,Delivered,1,$44,$122.50,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Cleo,Black,3148BLK,Delivered,1,$59,$165,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Cleo,Hazel,3148HZL,Delivered,1,$59,$165,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Ezra,Honey,3173HON,Delivered,1,$49,$132.50,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Fabian,Black,3200BLK,Delivered,1,$79,$210,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Renee Tote,Black,3219BLK,Delivered,1,$99,$255,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Renee Tote,Orange,3219ORG,Delivered,1,$99,$255,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Pippa,Cognac,3555COG,Delivered,1,$65,$175,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Pippa,Denim,3555DNM,Delivered,1,$65,$175,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Hale Crossbody/Wristlet,Black,4151BLK,Delivered,1,$79,$205,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Hale Crossbody/Wristlet,Cognac,4151COG,Delivered,2,$79,$205,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Hale Crossbody/Wristlet,Grey,4151GRY,Delivered,1,$79,$205,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Sierra Wallet/Wristlet,Black,4200BLK,Delivered,1,$44,$125,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Sierra Wallet/Wristlet,Red,4200RED,Delivered,1,$44,$125,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Tulum Wallet/Wristlet,Leopard,4201LEO,Delivered,1,$49,$135,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Tulum Wallet/Wristlet,Zebra,4201ZEB,Delivered,1,$49,$135,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Tati Crossbody,Cognac,4202COG,Delivered,1,$49,$132.50,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Nash Tote/Crossbody,Black,5228BLK,Delivered,1,$89,$230,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Randall Wallet,Black,6300BLK,Delivered,1,$59,$165,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Randall Wallet,Charcoal,6300CHA,Delivered,1,$59,$165,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Deja Crossbody,Black,6302BLK,Delivered,1,$95,$250,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Deja Crossbody,Burgundy,6302BUR,Delivered,1,$95,$250,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Athena,Oxblood,7803OXB,Delivered,1,$55,$150,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Janna,Black,3176BLK,Delivered,2,$55,$150,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Janna,Cognac,3176COG,Delivered,1,$55,$150,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Janna,Hazel,3176HZL,Delivered,1,$55,$150,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Gita,Denim,3179DNM,Delivered,1,$85,$220,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Starstruck Tote,Black,3218BLK,Delivered,1,$129,$335,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Starstruck Tote,Oxblood,3218OXB,Delivered,1,$129,$335,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Talulah Wallet,Black,4142BLK,Delivered,1,$49,$132.50,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Talulah Wallet,Cognac,4142COG,Delivered,1,$49,$132.50,"November 8, 2022",No scheduled order date
"November 7, 2022",F8UYS9HS4W,Athena,Cognac,7803COG,Delivered,1,$55,$150,"November 8, 2022",No scheduled order date
"November 7, 2022",D2YRZH26F2,Pippa,Black,3555BLK,Delivered,8,$65,$175,"November 8, 2022",No scheduled order date
"November 7, 2022",D2YRZH26F2,Pippa,Charcoal,3555CHA,Delivered,2,$65,$175,"November 8, 2022",No scheduled order date
"November 6, 2022",YCGW6N4AVB,Sunny,Black,3109BLK,Delivered,1,$55,$150,"November 9, 2022",No scheduled order date
"November 6, 2022",YCGW6N4AVB,Sunny,Brown,3109BRN,Delivered,1,$55,$150,"November 9, 2022",No scheduled order date
"November 6, 2022",YCGW6N4AVB,Starstruck Tote,Brown,3218BRN,Delivered,1,$129,$335,"November 9, 2022",No scheduled order date
"November 6, 2022",YCGW6N4AVB,Peck Crossbody,Charcoal,3556CHA,Delivered,1,$79,$205,"November 9, 2022",No scheduled order date
"November 6, 2022",YCGW6N4AVB,Sierra Wallet/Wristlet,Black,4200BLK,Delivered,1,$44,$125,"November 9, 2022",No scheduled order date
"November 6, 2022",YCGW6N4AVB,Sierra Wallet/Wristlet,Cognac,4200COG,Delivered,1,$44,$125,"November 9, 2022",No scheduled order date
"November 6, 2022",YCGW6N4AVB,Tati Crossbody,Cognac,4202COG,Delivered,1,$49,$132.50,"November 9, 2022",No scheduled order date
"November 6, 2022",YCGW6N4AVB,Leonard - Special Pricing 70% off,Mushroom,5403MSH,Delivered,2,$26.70,$235,"November 9, 2022",No scheduled order date
"November 6, 2022",SWKHS7WQD7,Colin,Black,5112BLK,Delivered,1,$109,$280,"November 7, 2022",No scheduled order date
"November 6, 2022",SWKHS7WQD7,Colin,Hazel,5112HZL,Delivered,1,$109,$280,"November 7, 2022",No scheduled order date
"November 6, 2022",SWKHS7WQD7,Bianca,Black,5128BLK,Delivered,1,$79,$200,"November 7, 2022",No scheduled order date
"November 6, 2022",SWKHS7WQD7,Bianca,Brown,5128BRN,Delivered,1,$79,$200,"November 7, 2022",No scheduled order date
"November 6, 2022",SWKHS7WQD7,Bianca,Cognac,5128COG,Delivered,1,$79,$200,"November 7, 2022",No scheduled order date
"November 6, 2022",SWKHS7WQD7,Bianca,Hazel,5128HZL,Delivered,1,$79,$200,"November 7, 2022",No scheduled order date
"November 6, 2022",SWKHS7WQD7,Bianca,Rosa,5128RSA,Delivered,1,$79,$200,"November 7, 2022",No scheduled order date
"November 6, 2022",SWKHS7WQD7,Bianca,Tan,5128TAN,Delivered,1,$79,$200,"November 7, 2022",No scheduled order date
"November 6, 2022",M9UVC8QG5X,Terry,Black,3138BLK,Delivered,1,$39,$110,"November 7, 2022",No scheduled order date
"November 6, 2022",M9UVC8QG5X,Terry,Cognac,3138COG,Delivered,1,$39,$110,"November 7, 2022",No scheduled order date
"November 6, 2022",M9UVC8QG5X,Terry,Denim,3138DNM,Delivered,1,$39,$110,"November 7, 2022",No scheduled order date
"November 6, 2022",M9UVC8QG5X,Terry,Honey,3138HON,Delivered,1,$39,$110,"November 7, 2022",No scheduled order date
"November 6, 2022",M9UVC8QG5X,Terry,Hunter,3138HUNT,Delivered,1,$39,$110,"November 7, 2022",No scheduled order date
