tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values
bo_e7bwvvn4uv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1648580700000,False,False,r_ntiip9no,22500
bo_unyh4rp43x,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1648575001000,False,False,r_6aj79drtph,60300
bo_vpww4m66tv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1648547100000,True,True,r_6pc0ioieh2,19375
bo_g664uz7jc5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1648334100000,False,False,r_50zv64qi9z,97500
bo_sb8xw9zn59,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1648288200000,False,False,r_6y13xe67un,54425
bo_7kszqtjszz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1648258500000,False,False,r_ymdxzsyjnd,16000
bo_qsck8mejwv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1648252500000,False,False,r_912i88fl,37700
bo_5d95na3rf2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1648238400000,False,False,r_4qd815w3,63560
bo_6vauz55ray,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1648047601000,False,False,r_advw360g56,75430
bo_w37n5rtsgf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1647979801000,True,True,r_l1x2udch,17250
bo_x96hsbnvt4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1647973200000,True,True,r_egpmbeagzk,19150
bo_jha9tspzp4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1647969900000,True,True,r_20tjx308x8,49050
bo_vvvvyg9kef,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1647969900000,True,True,r_20tjx308x8,0
bo_p27wjp5kwf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1647891300000,False,False,r_q2zc06ks9d,219970
bo_mk6zj6z29n,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1647814501000,False,False,r_64oq6mwmyx,18700
bo_85nkqsk9g8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1647805200000,False,False,r_avwg5qqznp,29200
bo_9q6gyu8s2p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1647701700000,False,False,r_eu9fll4p,30795
bo_uwxsekpwk5,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1647646548000,False,False,r_bufcg6px0v,7620
bo_xd4f3yfvem,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1647639300000,False,False,r_ntiip9no,27700
bo_fjjxy8qjt8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1647630001000,True,True,r_avwg5qqznp,40375
bo_2sdtndxa5u,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1647561000000,False,False,r_50zv64qi9z,205400
bo_bcevmvb4px,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1647561000000,False,False,r_50zv64qi9z,4050
bo_ckvcdq9cqm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1647530400000,False,False,r_3nv37nmo,75000
bo_yv8u2dmy26,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1647525901000,False,False,r_99wu8er3m6,68700
bo_6bhjhhj7w3,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1647470046000,False,False,r_apdan47l55,18130
bo_2b39kmy936,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1647456900000,False,False,r_6gbiv4d0h0,16950
bo_bmckxp9d2p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1647056100000,False,False,r_7k5nn3swyq,21930
bo_2fxutmttnz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1647018601000,False,False,r_bufcg6px0v,76162
bo_qcyew4dyrv,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1647018601000,False,False,r_bufcg6px0v,0
bo_kppej4j429,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1646956501000,False,False,r_64oq6mwmyx,10700
bo_zutdw7mnvm,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1646956501000,False,False,r_64oq6mwmyx,4300
bo_3z7yd5yjhj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1646931601000,False,False,r_900ufa3h,97180
bo_wq2kre3zz4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1646867701000,False,False,r_64oq6mwmyx,54700
bo_czfurfcyz4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1646857201000,True,True,r_15ukle6d73,18375
bo_dwkd2qpkfw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1646855701000,False,False,r_apdan47l55,3000
bo_hhfsugnd3h,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1646853900000,False,False,r_a3d9fu6w8o,58200
bo_b2whcqmhbs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1646789701000,False,False,r_apdan47l55,30965
bo_fmc79399mw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1646770400000,False,False,r_8ga3a4opu1,12644
bo_fmnfa4jwxe,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1646765401000,False,False,r_f3w0i4ys6o,24500
bo_xtzrzpnrn6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1646763601000,False,False,r_zflqfflg,29000
bo_fhhxn3qnw7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1646716200000,False,False,r_24qystczd9,50780
bo_ppqf4mr3e2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1646487900000,False,False,r_516g52z4,23900
bo_r7ygqnm62x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1646089200000,True,True,r_6zr7sbmi73,18200
bo_f2nx49d5b6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1646053201000,False,False,r_6p5yo3p66t,17300
bo_qpbgh52qpx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1646007001000,False,False,r_duszkhfg05,15215
bo_w9qmxfx3zk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1646003700000,True,True,r_59dc8phr,64938
bo_exrxzcudsz,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1646003700000,True,True,r_59dc8phr,9000
bo_u7fdmdxhz7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1645983901000,False,False,r_880co51t8d,95800
bo_245tkdrk34,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1645883101000,False,False,r_4enbgf2xo2,16800
bo_es7xq59ppt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1645716300000,False,False,r_ao33urlbfr,24200
bo_sj22cax9xm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1645386900000,True,True,r_f3tlcrxj,18375
bo_3u7fxgm6wk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1645305000000,False,False,r_e1uzzxrntw,143950
bo_6x2qn3ms6c,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1645148377000,False,False,r_7k5nn3swyq,12750
bo_qphu77g4ut,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1645127639000,True,True,r_79fkvfuvhe,2812
bo_8jja6hvta9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1644958201000,False,False,r_5vzu3dtujl,39485
bo_nn79xyajn2,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1644940096000,True,True,r_ao33urlbfr,4275
bo_n4b8xsp7jh,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1644872650000,True,True,r_3dbpfi9hwl,7125
bo_wqhxpdn63f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1644870601000,False,False,r_7k5nn3swyq,1000
bo_ejgrqexghy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1644695401000,False,False,r_7k5nn3swyq,64770
bo_2tgefynz67,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1644518100000,True,True,r_5g931trr6m,119921
bo_fqdnksb2u6,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1644506866000,False,False,r_f3w0i4ys6o,2700
bo_ftmw3ba4fa,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1644430266000,True,True,r_79fkvfuvhe,1500
bo_6ngddy5nt8,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1644354910000,False,False,r_4n48h3xat5,4080
bo_rcyjd5s6qx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1644336301000,False,False,r_a3d9fu6w8o,17700
bo_8wbc5d2xzv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1644327001000,True,True,r_3nnf5ni3lh,21600
bo_u4kwb96dn5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1644045601000,True,True,r_alpdrxzt27,41260
bo_rbjxeg9zf3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1644041101000,False,False,r_a4paeaqvrr,150356
bo_z3qjrvhj36,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1644010301000,False,False,r_dij17z7a,0
bo_4hfwxrgkcc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1644008100000,True,True,r_agheh8vo,31500
bo_ptcnk72vds,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1644005101000,False,False,r_50zv64qi9z,79640
bo_23ea83engy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643995501000,False,False,r_bufcg6px0v,104003
bo_me4z2jr4j4,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1643995501000,False,False,r_bufcg6px0v,15582
bo_2w7yqs8qu9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643993401000,True,True,r_56bd5e21,20525
bo_duz6esaews,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643986201000,True,True,r_b789qx9tk9,29360
bo_ufasmjt3eu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643984701000,True,True,r_27dy264mw7,39740
bo_cybvdv7yb6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643936701000,False,False,r_dij17z7a,32995
bo_tzz65f9jvg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643936101000,False,False,r_b6rgog41l8,16065
bo_k46j46xrjd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643932200000,True,True,r_1nu6hjyzai,30882
bo_dudm5q62bq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643924700000,False,False,r_2nx7r687,39145
bo_dj25y9wb5a,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643910901000,False,False,r_da46cdbf,11900
bo_9zgbwvb9q3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643910601000,False,False,r_ayjutek4,25756
bo_zhaq4vev6p,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643908501000,True,True,r_ao33urlbfr,154455
bo_sknsgcyst3,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1643908501000,True,True,r_ao33urlbfr,5870
bo_j9brwapbnu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643901001000,True,True,r_a3jyw7uq,45320
bo_sddpdfnv5w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643898600000,True,True,r_ezt47vebwx,39906
bo_4uxfqygpm4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643893800000,True,True,r_2ie8kiz2tg,35202
bo_ubaq5py3t9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643859301000,False,False,r_7jmsrme9ty,66938
bo_n55rgpjkc8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643858701000,True,True,r_ymdxzsyjnd,31000
bo_dpemvap39q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643841001000,True,True,r_74wptyj483,35482
bo_wp6xhjwf5x,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643835301000,False,False,r_wacef7y2rp,209275
bo_kmskwxt3jq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643827800000,True,True,r_8tyanx1o,56971
bo_z3swnrre53,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643773500000,False,False,r_2thb5a70,14451
bo_932u7r6wdu,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1643773500000,False,False,r_2thb5a70,0
bo_j5gguv7h8x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643754900000,False,False,r_2ntpm0rs,24772
bo_62thbs4xm5,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1643754900000,False,False,r_2ntpm0rs,0
bo_d5p73hxmtp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643752500000,False,False,r_4zxd5m35,45440
bo_nyhe248avf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643745001000,False,False,r_9210sadi,57885
bo_5jur357xtm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643744700000,True,True,r_3dbpfi9hwl,96930
bo_jsz5w84s22,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1643744434000,True,True,r_79fkvfuvhe,14062
bo_4ahyupjrss,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643736301000,False,False,r_a3d9fu6w8o,120350
bo_ytdrs9sazw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643733900000,False,False,r_t7z35xnd,105438
bo_gvtgrknjvk,BACKORDER,CANCELED,CANCELED,ELEVATE,1643733900000,False,False,r_t7z35xnd,0
bo_9tq6vd76fk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643732401000,False,False,r_9lm7vuy58l,103725
bo_zq2jnf6zve,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643724901000,False,False,r_4n48h3xat5,9915
bo_4hjbvcqfyn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643721900000,True,True,r_3usgea3z5r,41690
bo_4j65sapzqn,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1643721900000,True,True,r_3usgea3z5r,2565
bo_zw4mdb6zt7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643686200000,False,False,r_5agpvj20,24015
bo_3sf9ydg85w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643656200000,True,True,r_e8k5vekwym,19350
bo_4z4c74tzmv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643655900000,False,False,r_99wu8er3m6,105102
bo_fjh3sevvx3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643654701000,False,False,r_6dd7b961,176900
bo_29dmeej8hj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643647800000,False,False,r_56dk6wpv,23802
bo_nqyjrvesj6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643641801000,False,False,r_1ia7xmdij1,20500
bo_svkr33x9mq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643602200000,False,False,r_77ryap4a,18600
bo_4nw2tmg4g5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643597101000,False,False,r_f3w0i4ys6o,259700
bo_b72veyeyx8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643319300000,True,True,r_7pwlwhk7um,31700
bo_vea5cn96ph,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643318401000,False,False,r_4756ex0j,12550
bo_7fyn2usw7v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1643229000000,True,True,r_48wcf8qjwd,33450
bo_juyx7tx27a,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1643058601000,False,False,r_cq71nragib,20000
bo_9ce434kbv7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1642983901000,False,False,r_64oq6mwmyx,17900
bo_yfj3k2tykb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1642888801000,False,False,r_99wu8er3m6,28500
bo_tbsmgfckj7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642808401000,True,True,r_ha5kv3tt54,29800
bo_ep5hmv9gn4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1642805101000,True,True,r_50wmqedj,30800
bo_mgtvtp84he,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1642788900000,False,False,r_9210sadi,52100
bo_ahsecywzta,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1642788900000,False,False,r_9210sadi,3750
bo_vd3psrp2c3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642787100000,True,True,r_4jh3qrc2em,114650
bo_wv5hdn6pgk,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1642787100000,True,True,r_4jh3qrc2em,0
bo_f8yfq8ygxg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642779601000,True,True,r_79fkvfuvhe,64875
bo_kezj9fvbcj,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1642709518000,False,False,r_64oq6mwmyx,11900
bo_nsbk57dt99,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642392901000,False,False,r_6gbiv4d0h0,37670
bo_qj94r8zaqq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1642293001000,False,False,r_64oq6mwmyx,16400
bo_5pxtvurydh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1642258800000,False,False,r_8j2bygnfa1,73200
bo_6vd7nmg7xp,BACKORDER,CANCELED,CANCELED,ELEVATE,1642258800000,False,False,r_8j2bygnfa1,0
bo_297jgevpge,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642173600000,True,True,r_cnp46h5426,12800
bo_xkpe445j6w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642112400000,True,True,r_algbii8mnq,65675
bo_a6k4fmvhbh,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1642112400000,True,True,r_algbii8mnq,4275
bo_s8gu4r8bjp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642107301000,True,True,r_8ga3a4opu1,21250
bo_w8pf3p2hhx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1642105500000,False,False,r_7f5tl5m0r9,23750
bo_zk7a7g5be5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1641910201000,False,False,r_7e24ckl5r9,219050
bo_n53ah6z76c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641673200000,False,False,r_csrbbexw,12030
bo_t324pdxh69,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1641668400000,False,False,r_9yaml9f9,13800
bo_pr72s4yqvy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1641517501000,False,False,r_94pf563s,169100
bo_5gzegskaju,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641509400000,False,False,r_7ifanmic,105660
bo_4k32tsc6n9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641448801000,True,True,r_c94fxi2hnc,22125
bo_ukqqt9bys9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641317701000,False,False,r_8jit8qdlcn,31410
bo_u44vfgy2rh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1641150001000,False,False,r_3nv37nmo,102550
bo_d9hphh9sdy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641136501000,True,True,r_kcrzdzhyeu,29975
bo_7mdzetb6m7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1641044701000,True,True,r_6p5yo3p66t,32950
bo_q92tdnkaf2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640890200000,True,True,r_8kz3n0vocv,17488
bo_naendvveaf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640835900000,False,False,r_5elnl8t8,68598
bo_pvzczurs7k,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1640835900000,False,False,r_5elnl8t8,5100
bo_wx3a35tjvu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640806500000,False,False,r_7k5nn3swyq,59142
bo_pn3wfq4nb9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640747701000,False,False,r_botej2qsvm,10925
bo_jn3qy64rh8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1640724000000,False,False,r_e700jaf1p9,57500
bo_6ckxhkwm6e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640620201000,False,False,r_7k5nn3swyq,87715
bo_ybqxmg8njb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1640465100000,True,True,r_4eukwbm2gh,29200
bo_rc9gyyudxr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640035801000,True,True,r_9uq9tv4cnl,22400
bo_8au5gr6tb4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639948200000,False,False,r_ntiip9no,18600
bo_mfgtdh647e,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639593001000,True,True,r_8kwmhoose1,22000
bo_47cjz3enp2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639434601000,False,False,r_3qiwnty9,10200
bo_ca2arbkekh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639429200000,False,False,r_260edn039f,51090
bo_r9xckpvnw5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639327501000,False,False,r_5agpvj20,22600
bo_fnsj25jaxa,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639263301000,True,True,r_3kdswbysv2,27400
bo_2pd9hu4hxy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639178100000,False,False,r_2x69c5rldc,30900
bo_uqcwmjh3a3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639162800000,True,True,r_7y76il68p4,38000
bo_s5g5wc3pah,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639147801000,False,False,r_e1uzzxrntw,213100
bo_yrqrbvv5ge,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639092301000,False,False,r_5vzu3dtujl,16110
bo_uqb9ut23st,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639054500000,False,False,r_es1krd7i5g,132800
bo_ffwggxgq6p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638892801000,False,False,r_eh5ql0v02c,11180
bo_y3dfba7pr4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638843301000,False,False,r_2ntpm0rs,29370
bo_4dqpcpqn77,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1638835801000,False,False,r_64oq6mwmyx,21200
bo_t6q5cgzgf9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1638813600000,False,False,r_8xqsj223,76250
bo_d6wsx58utc,BACKORDER,CANCELED,CANCELED,ELEVATE,1638813600000,False,False,r_8xqsj223,0
bo_kdpuf3m3qu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638760500000,True,True,r_7i7h3lfr0p,25250
bo_e9tape36dd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638758101000,True,True,r_baitys9nrx,22812
bo_7tvy8pearz,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1638724801000,False,False,r_7ifanmic,0
bo_c5q22vmbt3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638564300000,False,False,r_1i6xq83c,60610
bo_kmqsdarxdf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638494100000,False,False,r_4w8dxy3q8b,90440
bo_u2n5ke2ehz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638484501000,False,False,r_apdan47l55,33790
bo_kg5krk9myc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638470400000,True,True,r_r8a3t2yap5,22550
bo_pr5gasz52y,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1638283800000,True,True,r_1ia7xmdij1,92000
bo_hv3z87jc3a,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1638252600000,False,False,r_e700jaf1p9,12000
bo_h6qb4tb4ur,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638229800000,True,True,r_2iljjvhn,28325
bo_fbsqsuy58f,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1638229800000,True,True,r_2iljjvhn,0
bo_345kctntmt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1638221100000,False,False,r_64oq6mwmyx,64950
bo_gykdcc6gcg,BACKORDER,CANCELED,CANCELED,ELEVATE,1638221100000,False,False,r_64oq6mwmyx,0
bo_t84hevqurg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638198000000,False,False,r_4b1wf0dbpx,42205
bo_ufqrd3kff7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638125401000,False,False,r_3qiwnty9,38040
bo_8xh98nf3j3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638101400000,False,False,r_912i88fl,11730
bo_7uv83ahxnv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637982301000,False,False,r_7xghp52zvl,45435
bo_vxk8nc8nyg,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1637982301000,False,False,r_7xghp52zvl,0
bo_5jpq5g3g2t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637713200000,False,False,r_eejfnlqz,10935
bo_petqpzs655,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1637701801000,False,False,r_ntiip9no,21100
bo_kv5rc8596t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637699700000,False,False,r_eejfnlqz,11645
bo_zu4czc4mup,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637618401000,False,False,r_2yz823jz,19510
bo_8a7k7y6pun,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1637365801000,False,False,r_8j2bygnfa1,66900
bo_nu7z6v62et,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1637270701000,False,False,r_77ryap4a,57800
bo_zqhmv8z5bw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1637261101000,False,False,r_99wu8er3m6,79000
bo_5v55h4fj66,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1637259901000,False,False,r_5agpvj20,47200
bo_66v5bf227a,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1637202000000,False,False,r_9c9rmynxjn,20100
bo_szb4hk8748,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637188800000,False,False,r_apdan47l55,32600
bo_7kuyhckuxk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637187001000,False,False,r_912i88fl,51460
bo_u4bm2yx96n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637184300000,False,False,r_7ifanmic,31240
bo_54xajzquyr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637155500000,True,True,r_5msy7g5cjy,92250
bo_bgytxgtpkt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637144101000,True,True,r_bfamvwn9xc,37875
