tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_3vg3bva24u,New Christmas Ornaments Collection! 🎄,ONE_TIME,COMPLETED,1665763200000.0,6086.0,4502.0,1966.0,71.0,8.0,2774.5,1.0,809.0
bmc_r4g259nyyt, Ready for the Holiday's? 🎄Shop for Christmas before it’s too late✨,ONE_TIME,COMPLETED,1664380800000.0,6082.0,4622.0,1805.0,56.0,7.0,4139.0,0.0,0.0
bmc_8hrkfw63dj,🎄Noel Collection Back in Stock 🎄,ONE_TIME,COMPLETED,1663862400000.0,6080.0,4574.0,1832.0,59.0,8.0,6160.5,1.0,271.0
bmc_tas6sjg79j,"💛Back In Stock: New Best Selling Avignon Collection, Dijon & Blue! 💛",ONE_TIME,COMPLETED,1663257600000.0,6078.0,4571.0,1861.0,43.0,4.0,1211.0,1.0,492.0
bmc_s3a3m4z425,Bloom of Provence💐,ONE_TIME,COMPLETED,1661961600000.0,6073.0,4407.0,1979.0,46.0,4.0,1333.0,0.0,0.0
bmc_66buf3f8d2,Pumpkin 🎃 BACK IN STOCK 🍁,ONE_TIME,COMPLETED,1661356800000.0,6073.0,4427.0,1963.0,23.0,4.0,2074.0,0.0,0.0
bmc_a3zmjshus3,💛Best Sellers are Back in stock💛,ONE_TIME,COMPLETED,1660320000000.0,6072.0,4380.0,1968.0,52.0,18.0,7367.5,4.0,2021.5
bmc_mwr4hqt559,last day sale 7.20.22,ONE_TIME,COMPLETED,1658505600000.0,6064.0,4310.0,1962.0,17.0,8.0,4381.0,0.0,0.0
bmc_ydjb53bdea,Don't miss out!,ONE_TIME,COMPLETED,1658332800000.0,6062.0,4344.0,1855.0,21.0,9.0,4480.5,2.0,1070.5
bmc_qm2ue7mwrg,Faire Summer Market 7.18.22,ONE_TIME,COMPLETED,1658228400000.0,6057.0,4317.0,1783.0,24.0,15.0,9693.0,2.0,1555.0
bmc_xm7k7e2898,introduce 10% offsummer sale,ONE_TIME,COMPLETED,1657814400000.0,6052.0,4248.0,1787.0,33.0,13.0,11419.0,0.0,0.0
bmc_g5d245wxxc,"💛Back In Stock: New Best Selling Orchard Pear Collection, Mustard & Grey ",ONE_TIME,COMPLETED,1656604800000.0,6046.0,4502.0,1975.0,43.0,9.0,5244.0,2.0,3043.5
bmc_g2a4whcznt,"Back In Stock: New Best Selling Avignon Collection, Dijon & Blue! ",ONE_TIME,COMPLETED,1656086400000.0,6045.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0
bmc_3xkbnfsmys,🌷Lavender of Provence - A Little piece of Provence comes to you 🌷,ONE_TIME,COMPLETED,1655395200000.0,6041.0,4405.0,1988.0,33.0,3.0,657.5,0.0,0.0
bmc_5fy5xddfaz,"💙💌Reminder: New French Tablecloth Collection Avignon, Dijon & Blue!",ONE_TIME,COMPLETED,1656000000000.0,6045.0,4679.0,2070.0,92.0,5.0,1690.5,0.0,0.0
bmc_x67n3fpfak,,ONE_TIME,DRAFT,,,,,,,,,
bmc_squgc9pr72,reminder Avignon dijon and blue ,ONE_TIME,COMPLETED,1653580800000.0,6035.0,4573.0,1969.0,52.0,7.0,2729.5,1.0,238.0
bmc_wuy7zp98pe,💛Introducing the new French Tablecloth Orchard Pear Mustard and Grey!💛,ONE_TIME,COMPLETED,1652889600000.0,6033.0,4708.0,2129.0,52.0,5.0,2606.0,0.0,0.0
bmc_pmewex3v43,💚Introducing the new French Tablecloth Orchard Pear Green!💚,ONE_TIME,COMPLETED,1652371200000.0,6032.0,4759.0,2188.0,82.0,9.0,4107.0,1.0,327.0
bmc_xm3sn2zwab,Majestic French Tablecloth Avignon Dijon & Blue💛💛💛,ONE_TIME,COMPLETED,1651161600000.0,6024.0,4719.0,2039.0,131.0,9.0,4770.0,4.0,3132.0
bmc_nezu8w5wyh,💙Introducing the Avignon Collection 💙,ONE_TIME,COMPLETED,1650988800000.0,6022.0,4617.0,2053.0,165.0,22.0,12271.5,13.0,4916.0
bmc_mcyekexkgs,💌 Les Vendanges 💌,ONE_TIME,COMPLETED,1649347200000.0,6011.0,4701.0,1730.0,63.0,4.0,1808.5,1.0,346.0
bmc_cc9rkxx8ek,💐 Bloom Of Provence 🌼,ONE_TIME,COMPLETED,1648828800000.0,6010.0,4428.0,2297.0,114.0,9.0,3044.0,0.0,0.0
bmc_xjzty6aatt,👉7 Reasons Why They ❤ Our French Tablecloths 😍,ONE_TIME,COMPLETED,1646845208000.0,6003.0,4765.0,2295.0,106.0,8.0,3082.5,3.0,1849.5
bmc_c5qyybaz9a,💛 Customer Favorites 💛,ONE_TIME,COMPLETED,1645117200000.0,6000.0,4743.0,2035.0,68.0,4.0,879.0,0.0,0.0
bmc_4geunsepf9,washed beautifully ,ONE_TIME,COMPLETED,1644512400000.0,5998.0,4936.0,2130.0,101.0,7.0,2380.0,0.0,0.0
