title,sort_key,brand_token,brand_name,min_option_retail_price,order,execution_date,execution_timestamp,search_query
"Wallet Keychain, Wallet Cardholder, ID Keychain",Wallets:2024-06-28T17:23:18.943783:14,b_ct4wflekxr,Mugsby,"{'amount_cents': 1400, 'currency': 'USD'}",14,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Chic Dual-Zipper Printed Cork Wallet for Women BAG-2328,Wallets:2024-06-28T17:23:18.943783:15,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 920, 'currency': 'USD'}",15,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Thunderbird Western Cowhide Leather Keychain Wallet,Wallets:2024-06-28T17:23:18.943783:16,b_sx4kc3rrkp,Boho Ranch Shop,"{'amount_cents': 2400, 'currency': 'USD'}",16,2024-06-28,2024-06-28T17:23:18.943783,Wallets
"Turquoise Wallet for Women, Handcrafted Wallet Women, Boho T",Wallets:2024-06-28T17:23:18.943783:17,b_3bj4gws49s,Umays Boho,"{'amount_cents': 2750, 'currency': 'USD'}",17,2024-06-28,2024-06-28T17:23:18.943783,Wallets
MW-610  Embossed Lone Star Concho Men's Bifold Long PU Leather Wallet,Wallets:2024-06-28T17:23:18.943783:18,b_456u5yjyb7,Montana West,"{'amount_cents': 1899, 'currency': 'USD'}",18,2024-06-28,2024-06-28T17:23:18.943783,Wallets
3234 RF cowhide/buffalo leather checkbook wallet,Wallets:2024-06-28T17:23:18.943783:19,b_40j19ly1ct,Roma Leathers,"{'amount_cents': 1150, 'currency': 'USD'}",19,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Tooled leather floral filigree Western rodeo wallet #AB W 10,Wallets:2024-06-28T17:23:18.943783:20,b_8df184bb,Leather Impressions Inc,"{'amount_cents': 3700, 'currency': 'USD'}",20,2024-06-28,2024-06-28T17:23:18.943783,Wallets
FRIDA KAHLO Cork wallet RFID BAG-2075,Wallets:2024-06-28T17:23:18.943783:21,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 1800, 'currency': 'USD'}",21,2024-06-28,2024-06-28T17:23:18.943783,Wallets
RFID Multi-function Wallet Passport Holder Anti-theft Anti-scanning,Wallets:2024-06-28T17:23:18.943783:22,b_k8wshps7at,AICase,"{'amount_cents': 999, 'currency': 'USD'}",22,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Sleek Vegan Cork Wallet BAG-2302,Wallets:2024-06-28T17:23:18.943783:23,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 1300, 'currency': 'USD'}",23,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Genuine Leather Wallet for Men with Flap out ID Window,Wallets:2024-06-28T17:23:18.943783:24,b_8j7pkksphx,American Leather Goods,"{'amount_cents': 2598, 'currency': 'USD'}",24,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Dual Pouch Wallets,Wallets:2024-06-28T17:23:18.943783:25,b_cwf2gsoqus,Kaydee Lynn LLC,"{'amount_cents': 2000, 'currency': 'USD'}",25,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Vintage Book Wallet,Wallets:2024-06-28T17:23:18.943783:26,b_4r3j4e8q,COMECO INC,"{'amount_cents': 2800, 'currency': 'USD'}",26,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Thalia Wallet,Wallets:2024-06-28T17:23:18.943783:27,b_bhvvzy8hlw,Moda Luxe,"{'amount_cents': 4500, 'currency': 'USD'}",27,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Colorful Wallet Keychains,Wallets:2024-06-28T17:23:18.943783:28,b_bs0plbz9,Cleary Lane,"{'amount_cents': 2400, 'currency': 'USD'}",28,2024-06-28,2024-06-28T17:23:18.943783,Wallets
American Bison Floral Tooled Leather Money Clip Wallet,Wallets:2024-06-28T17:23:18.943783:29,b_8df184bb,Leather Impressions Inc,"{'amount_cents': 3120, 'currency': 'USD'}",29,2024-06-28,2024-06-28T17:23:18.943783,Wallets
"Boho Wallet for Women, Rug Design Wallet, Bohemian Accessory",Wallets:2024-06-28T17:23:18.943783:30,b_3bj4gws49s,Umays Boho,"{'amount_cents': 2500, 'currency': 'USD'}",30,2024-06-28,2024-06-28T17:23:18.943783,Wallets
MW-613  Embossed Floral  Men's Bifold Long PU Leather Wallet,Wallets:2024-06-28T17:23:18.943783:31,b_456u5yjyb7,Montana West,"{'amount_cents': 1899, 'currency': 'USD'}",31,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Summer Meadows Wallet,Wallets:2024-06-28T17:23:18.943783:32,b_cju9cekcc1,Elyse Breanne Design,"{'amount_cents': 1600, 'currency': 'USD'}",32,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Mexican Saint's Wallet- Cartera De Santos,Wallets:2024-06-28T17:23:18.943783:33,b_311b1889,Tesoros Trading Company,"{'amount_cents': 400, 'currency': 'USD'}",33,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Hamsa Nazar Wallet Pouch,Wallets:2024-06-28T17:23:18.943783:34,b_bp2qh0z57y,Nai Gifts,"{'amount_cents': 510, 'currency': 'USD'}",34,2024-06-28,2024-06-28T17:23:18.943783,Wallets
New Colors added: Eleanor Wallet,Wallets:2024-06-28T17:23:18.943783:35,b_cyctwk1rys,K. Carroll Accessories,"{'amount_cents': 2500, 'currency': 'USD'}",35,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Lizard Scallop Travel Wallet,Wallets:2024-06-28T17:23:18.943783:36,b_5zrmgpdw,Mainstreet Collection,"{'amount_cents': 1800, 'currency': 'USD'}",36,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Handmade Buffalo Leather Trifold Wallet,Wallets:2024-06-28T17:23:18.943783:37,b_5ewvfcqygx,The Paper High Gift Company Limited,"{'amount_cents': 3409, 'currency': 'USD', 'original_amount_cents': 2695, 'original_currency': 'GBP'}",37,2024-06-28,2024-06-28T17:23:18.943783,Wallets
The Turnlock Metallic Leather Wallets: 3 sizes!,Wallets:2024-06-28T17:23:18.943783:38,b_9q58ptrb,Zina Kao Exclusives,"{'amount_cents': 1800, 'currency': 'USD'}",38,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Leather Wallet GW2282,Wallets:2024-06-28T17:23:18.943783:39,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 3701, 'currency': 'USD'}",39,2024-06-28,2024-06-28T17:23:18.943783,Wallets
The Raven Wallet,Wallets:2024-06-28T17:23:18.943783:40,b_4r3j4e8q,COMECO INC,"{'amount_cents': 2800, 'currency': 'USD'}",40,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Men Wallet Buffalo Leather - Billfold - RFID - Arrigo,Wallets:2024-06-28T17:23:18.943783:41,b_btu6yjez8e,Arrigo,"{'amount_cents': 3212, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'EUR'}",41,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Rattan Bag Purse Wallet Clutch Pouch (Brown Water Drop),Wallets:2024-06-28T17:23:18.943783:42,b_6dko9qt3xp,Bali Harvest,"{'amount_cents': 6500, 'currency': 'USD'}",42,2024-06-28,2024-06-28T17:23:18.943783,Wallets
WL1904RG Sammie Mini Snap Wallet w/ Ring,Wallets:2024-06-28T17:23:18.943783:43,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 2200, 'currency': 'USD'}",43,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Wynona Woven Wallet,Wallets:2024-06-28T17:23:18.943783:44,b_djojumta,Pretty Simple,"{'amount_cents': 3000, 'currency': 'USD'}",44,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Women Western Floral Damask Medallion Crossbody Wallet,Wallets:2024-06-28T17:23:18.943783:45,b_khbjn2puz4,Lunar Deer,"{'amount_cents': 3100, 'currency': 'USD'}",45,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Cork Bifold Wallet / Card Holder - Nature prints,Wallets:2024-06-28T17:23:18.943783:46,b_jm6hydmyp7,Alma Boheme Handmade,"{'amount_cents': 1600, 'currency': 'USD'}",46,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Ladies Classic Clutch Wallet,Wallets:2024-06-28T17:23:18.943783:47,b_4fn0wz6o3k,Nicci,"{'amount_cents': 3000, 'currency': 'USD'}",47,2024-06-28,2024-06-28T17:23:18.943783,Wallets
**ASTD MULTI 30** Harvey Makin RFID Wallet 6 Designs CDU,Wallets:2024-06-28T17:23:18.943783:48,b_ddmqafqn77,WIDDOP and Co.,"{'amount_cents': 946, 'currency': 'USD', 'original_amount_cents': 748, 'original_currency': 'GBP'}",48,2024-06-28,2024-06-28T17:23:18.943783,Wallets
MW-603  Embossed Vintage Floral Lone-Star Men's Bifold PU Leather Wallet,Wallets:2024-06-28T17:23:18.943783:49,b_456u5yjyb7,Montana West,"{'amount_cents': 1499, 'currency': 'USD'}",49,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Mandala - 1 Wallet - Women's,Wallets:2024-06-28T17:23:18.943783:50,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 4200, 'currency': 'USD'}",50,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Men's Leather Slim Fold Wallet,Wallets:2024-06-28T17:23:18.943783:51,b_duhscwvv9e,Club Rochelier,"{'amount_cents': 4000, 'currency': 'USD'}",51,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Columbia RFID Trifold Leather Wallet - 1109,Wallets:2024-06-28T17:23:18.943783:52,b_e72nuzmj8r,PRIMEHIDE,"{'amount_cents': 3156, 'currency': 'USD', 'original_amount_cents': 2495, 'original_currency': 'GBP'}",52,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Winnie the Pooh Book Wallet,Wallets:2024-06-28T17:23:18.943783:53,b_4r3j4e8q,COMECO INC,"{'amount_cents': 2800, 'currency': 'USD'}",53,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Dome Wallet,Wallets:2024-06-28T17:23:18.943783:54,b_7901c586,Poketo,"{'amount_cents': 3800, 'currency': 'USD'}",54,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Men's Leather Wallet Tyler GW8115,Wallets:2024-06-28T17:23:18.943783:55,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 2250, 'currency': 'USD'}",55,2024-06-28,2024-06-28T17:23:18.943783,Wallets
PRIDE Mighty Wallet,Wallets:2024-06-28T17:23:18.943783:56,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 1700, 'currency': 'USD'}",56,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Pride & Prejudice by Jane Austen 1813 Book Wallet,Wallets:2024-06-28T17:23:18.943783:57,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",57,2024-06-28,2024-06-28T17:23:18.943783,Wallets
WL1904 Sam Mini Snap Wallet/Card Holder,Wallets:2024-06-28T17:23:18.943783:58,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 2400, 'currency': 'USD'}",58,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Nylon Wallet Pouch,Wallets:2024-06-28T17:23:18.943783:59,b_cwf2gsoqus,Kaydee Lynn LLC,"{'amount_cents': 1400, 'currency': 'USD'}",59,2024-06-28,2024-06-28T17:23:18.943783,Wallets
WL1991 Sia Printed Card Holder Wallet,Wallets:2024-06-28T17:23:18.943783:60,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 2400, 'currency': 'USD'}",60,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Carbon Fiber Men Wallet Bifold RFID Blocking,Wallets:2024-06-28T17:23:18.943783:61,b_3badcr8pcv,BISON DENIM,"{'amount_cents': 2380, 'currency': 'USD'}",61,2024-06-28,2024-06-28T17:23:18.943783,Wallets
RFID Mini Wallet 2.0,Wallets:2024-06-28T17:23:18.943783:62,b_9jwirv5p,Haiku Bags,"{'amount_cents': 1250, 'currency': 'USD'}",62,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Grid Wallet // Carbon Fiber,Wallets:2024-06-28T17:23:18.943783:63,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 8000, 'currency': 'USD'}",63,2024-06-28,2024-06-28T17:23:18.943783,Wallets
MW-615 Patriotic Collection Men's Bifold Long PU Leather Wallet,Wallets:2024-06-28T17:23:18.943783:64,b_456u5yjyb7,Montana West,"{'amount_cents': 1899, 'currency': 'USD'}",64,2024-06-28,2024-06-28T17:23:18.943783,Wallets
The Hobbit by J.R.R. Tolkien 1937 Book Wallet,Wallets:2024-06-28T17:23:18.943783:65,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",65,2024-06-28,2024-06-28T17:23:18.943783,Wallets
KNOT wallet - leather - ice cream colors,Wallets:2024-06-28T17:23:18.943783:66,b_4i0v9pko,Marieke Jacobs,"{'amount_cents': 6693, 'currency': 'USD', 'original_amount_cents': 6250, 'original_currency': 'EUR'}",66,2024-06-28,2024-06-28T17:23:18.943783,Wallets
"Card wallet, Mini Wallet, Fabric Wallet, Wallet for cards",Wallets:2024-06-28T17:23:18.943783:67,b_86m9xbjd89,Mangham Made,"{'amount_cents': 1500, 'currency': 'USD'}",67,2024-06-28,2024-06-28T17:23:18.943783,Wallets
SB-4300 Wallet - Women's,Wallets:2024-06-28T17:23:18.943783:68,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 4600, 'currency': 'USD'}",68,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Shantel Wallet,Wallets:2024-06-28T17:23:18.943783:69,b_7yc0xhlyll,Urban Expressions,"{'amount_cents': 3000, 'currency': 'USD'}",69,2024-06-28,2024-06-28T17:23:18.943783,Wallets
The Complete Poetical Works of Edgar Allan Poe 1884 edition Book Wallet,Wallets:2024-06-28T17:23:18.943783:70,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",70,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Matisse Cat - Armored Wallet,Wallets:2024-06-28T17:23:18.943783:71,b_85hs2dfwdp,Monarque,"{'amount_cents': 1495, 'currency': 'USD'}",71,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Ramen Mighty Wallet,Wallets:2024-06-28T17:23:18.943783:72,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 1990, 'currency': 'USD'}",72,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Grid Wallet // Titanium,Wallets:2024-06-28T17:23:18.943783:73,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 8500, 'currency': 'USD'}",73,2024-06-28,2024-06-28T17:23:18.943783,Wallets
3122 RF* Cowhide bi-fold wallet,Wallets:2024-06-28T17:23:18.943783:74,b_40j19ly1ct,Roma Leathers,"{'amount_cents': 1050, 'currency': 'USD'}",74,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Spread Kindness ID Wallet,Wallets:2024-06-28T17:23:18.943783:75,b_czw4weimn5,Shannon Road Gifts,"{'amount_cents': 700, 'currency': 'USD'}",75,2024-06-28,2024-06-28T17:23:18.943783,Wallets
WL1996 Vienna Natural Wallet w/ Vegan Leather Contrast,Wallets:2024-06-28T17:23:18.943783:76,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 1500, 'currency': 'USD'}",76,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Colorful Rhinestone Design Accordion Wallet,Wallets:2024-06-28T17:23:18.943783:77,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 3075, 'currency': 'USD'}",77,2024-06-28,2024-06-28T17:23:18.943783,Wallets
"Georgia Bulldogs Laser Engraved Front Pocket Wallet, Brown",Wallets:2024-06-28T17:23:18.943783:78,b_bc58161cmo,Rico Industries,"{'amount_cents': 2799, 'currency': 'USD'}",78,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Camel Wallet,Wallets:2024-06-28T17:23:18.943783:79,b_vwt2gzym6e,Mother Sierra,"{'amount_cents': 4600, 'currency': 'USD'}",79,2024-06-28,2024-06-28T17:23:18.943783,Wallets
(Peacock Edition) Pride & Prejudice by Jane Austen 1813 Book Wallet,Wallets:2024-06-28T17:23:18.943783:80,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",80,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Rhinestone Concho Floral Crossbody Wallet,Wallets:2024-06-28T17:23:18.943783:81,b_khbjn2puz4,Lunar Deer,"{'amount_cents': 2999, 'currency': 'USD'}",81,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Wrangler Aztec Pattern Wallet,Wallets:2024-06-28T17:23:18.943783:82,b_adwkg7449y,South End Clothing and Apparel L.L.C,"{'amount_cents': 4499, 'currency': 'USD'}",82,2024-06-28,2024-06-28T17:23:18.943783,Wallets
"Burn Book, Mean Girls 2004 Book Wallet",Wallets:2024-06-28T17:23:18.943783:83,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",83,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Beaded Native American style genuine leather bifold Wallet,Wallets:2024-06-28T17:23:18.943783:84,b_xqnh7rpkag,BEADS CORNER,"{'amount_cents': 6570, 'currency': 'USD'}",84,2024-06-28,2024-06-28T17:23:18.943783,Wallets
The Bolt - AirTag Wallet,Wallets:2024-06-28T17:23:18.943783:85,b_d8vora236f,FOSH Watches,"{'amount_cents': 6998, 'currency': 'USD'}",85,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Leather Crossbody Wrist Wallet Chocolate,Wallets:2024-06-28T17:23:18.943783:86,b_3b305tcw,Chloe & Lex,"{'amount_cents': 3800, 'currency': 'USD'}",86,2024-06-28,2024-06-28T17:23:18.943783,Wallets
WL2081 Annalise Wallet w/ Cardholders & Zip Compartment,Wallets:2024-06-28T17:23:18.943783:87,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 1875, 'currency': 'USD'}",87,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Grid Wallet // Gunmetal Aluminum,Wallets:2024-06-28T17:23:18.943783:88,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 6500, 'currency': 'USD'}",88,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Patricia Nash Terresa Wallet - Parisian Floral Tooled,Wallets:2024-06-28T17:23:18.943783:89,b_4w356h6fqf,Patricia Nash,"{'amount_cents': 11900, 'currency': 'USD'}",89,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Koi Mighty Wallet,Wallets:2024-06-28T17:23:18.943783:90,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 1990, 'currency': 'USD'}",90,2024-06-28,2024-06-28T17:23:18.943783,Wallets
"Wallet|Handmade Embroidered Purse, Gift For Her",Wallets:2024-06-28T17:23:18.943783:91,b_5u49x963an,Maple Dream Store,"{'amount_cents': 1924, 'currency': 'USD'}",91,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Mustard Wallet - Unisex,Wallets:2024-06-28T17:23:18.943783:92,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 4200, 'currency': 'USD'}",92,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Gio Handcrafted Leather Wallet,Wallets:2024-06-28T17:23:18.943783:93,b_arceup81f2,Latico Leathers,"{'amount_cents': 8250, 'currency': 'USD'}",93,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Grid Wallet // Blue Aluminum,Wallets:2024-06-28T17:23:18.943783:94,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 6500, 'currency': 'USD'}",94,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Jaguar Credit Card Holder - Ink Dot,Wallets:2024-06-28T17:23:18.943783:95,b_cqgpko7f4q,Big Skinny Wallets,"{'amount_cents': 2795, 'currency': 'USD'}",95,2024-06-28,2024-06-28T17:23:18.943783,Wallets
30 Units - (restock units) RFID Blocking Mighty Card,Wallets:2024-06-28T17:23:18.943783:96,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 8100, 'currency': 'USD'}",96,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Grid Wallet // Forged Carbon,Wallets:2024-06-28T17:23:18.943783:97,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 8000, 'currency': 'USD'}",97,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Wood and Resin Smart Wallet RFID Protected - Teal,Wallets:2024-06-28T17:23:18.943783:98,b_1ees6dsx0a,Oliver and the Sea,"{'amount_cents': 3800, 'currency': 'USD'}",98,2024-06-28,2024-06-28T17:23:18.943783,Wallets
PBJ Mighty Wallet,Wallets:2024-06-28T17:23:18.943783:99,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 1990, 'currency': 'USD'}",99,2024-06-28,2024-06-28T17:23:18.943783,Wallets
Wood and Resin Smart Wallet RFID Protected - Teal,Wallets:2024-06-28T17:23:18.943783:100,b_1ees6dsx0a,Oliver and the Sea,"{'amount_cents': 3800, 'currency': 'USD'}",100,2024-06-28,2024-06-28T17:23:18.943783,Wallets
P24023 Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:1,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5000, 'currency': 'USD'}",1,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Willow Black Recycled Vegan Shoulder Bag ,Shoulder Bags:2024-06-28T17:23:18.943783:2,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 14000, 'currency': 'USD'}",2,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
P24062 Shoulder Bag w/Cosmetic Pouch,Shoulder Bags:2024-06-28T17:23:18.943783:3,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5500, 'currency': 'USD'}",3,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Colorblock Strap Chain Shoulder Bag With Coin Purse,Shoulder Bags:2024-06-28T17:23:18.943783:4,b_t9mynp4xpd,Lovesoft,"{'amount_cents': 2392, 'currency': 'USD'}",4,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Cotton Woven Styled Shoulder Bag and Canvas Bag (TARU),Shoulder Bags:2024-06-28T17:23:18.943783:5,b_ed3xtxpzr5,LoveLina,"{'amount_cents': 1500, 'currency': 'USD'}",5,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Women's shoulder bag large capacity Soft PU leather handbag,Shoulder Bags:2024-06-28T17:23:18.943783:6,b_3zvyk2yn8q,Little Trendy,"{'amount_cents': 5598, 'currency': 'USD'}",6,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
P24059 Woven Shoulder Bag w/Cosmetic Pouch,Shoulder Bags:2024-06-28T17:23:18.943783:7,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5500, 'currency': 'USD'}",7,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
"',, Bohemian Tassel Crochet Shoulder Bag",Shoulder Bags:2024-06-28T17:23:18.943783:8,b_849n5pbfjm,42POPS,"{'amount_cents': 3900, 'currency': 'USD'}",8,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Vegan Leather Woven Shoulder Baguette Bag,Shoulder Bags:2024-06-28T17:23:18.943783:9,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 9200, 'currency': 'USD', 'original_amount_cents': 8600, 'original_currency': 'EUR'}",9,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
2024 New Light Blue Large Capacity Chain Denim Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:10,b_k4ymnqwwyk,Elanora,"{'amount_cents': 4200, 'currency': 'USD'}",10,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Large Multifunctional Shoulder Sling Bag Chest Bag,Shoulder Bags:2024-06-28T17:23:18.943783:11,b_mdhtez9tk6,Diacly,"{'amount_cents': 3695, 'currency': 'USD'}",11,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Diamond Quilted Polyester Shoulder Sling Bag,Shoulder Bags:2024-06-28T17:23:18.943783:12,b_1e67dn411w,Cap Zone,"{'amount_cents': 1398, 'currency': 'USD'}",12,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Canvas & Leather Women Shoulder Bag - Green Floral,Shoulder Bags:2024-06-28T17:23:18.943783:13,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 3350, 'currency': 'USD'}",13,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
P24019 Shoulder Bag ,Shoulder Bags:2024-06-28T17:23:18.943783:14,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5000, 'currency': 'USD'}",14,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Vegan Leather Woven Shoulder Bag Size L,Shoulder Bags:2024-06-28T17:23:18.943783:15,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 9521, 'currency': 'USD', 'original_amount_cents': 8900, 'original_currency': 'EUR'}",15,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Tigerlily Beaded Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:16,b_568f472e,America & Beyond,"{'amount_cents': 14750, 'currency': 'USD'}",16,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Willow Red Recycled Vegan Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:17,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 14000, 'currency': 'USD'}",17,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Colorblock Strap Chain Shoulder Bag With Coin Purse,Shoulder Bags:2024-06-28T17:23:18.943783:18,b_pzbv7m48pw,Little Daisy Closet,"{'amount_cents': 2698, 'currency': 'USD'}",18,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
""",,.._ PUFF QUILTED CROSSBODY SHOULDER BAG",Shoulder Bags:2024-06-28T17:23:18.943783:19,b_849n5pbfjm,42POPS,"{'amount_cents': 4560, 'currency': 'USD'}",19,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Johanna Black Recycled Vegan Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:20,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 15000, 'currency': 'USD'}",20,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
COL001-2 2-in-1 Stitch Trim Detail Shoulder/Tote Set Bag,Shoulder Bags:2024-06-28T17:23:18.943783:21,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 6237, 'currency': 'USD'}",21,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Navajo Boho Tribal Pattern Woven Canvas Shoulder Sling Bag,Shoulder Bags:2024-06-28T17:23:18.943783:22,b_1e67dn411w,Cap Zone,"{'amount_cents': 1198, 'currency': 'USD'}",22,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Genuine Daily Leather Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:23,b_se88gvsk22,Comfortarians,"{'amount_cents': 8000, 'currency': 'USD'}",23,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Floral White Print Cork Shoulder Bag with Zippered Pockets ,Shoulder Bags:2024-06-28T17:23:18.943783:24,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 2000, 'currency': 'USD'}",24,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Oasis Summer Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:25,b_b67zvglh1u,Like Dreams,"{'amount_cents': 6000, 'currency': 'USD'}",25,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
