tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_yayy7dg6pf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1716138353000,True,True,r_tfjuyru677,54400,Ever + Wilde Boutique,http://www.everwildeboutique.com,Kids or Toy Store,True
bo_tscks8476b,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1715955890000,True,True,r_kppqxb3y2t,14774,Future History Management,"http://sleep-token.com,casketsband.com,holdingabsence.com,invisionsofficial.co.uk,thornhill.world",Clothing Boutique,True
bo_eyd6qfpsse,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715901877000,True,False,r_7qxcerifer,130075,Timber & Tonic,http://www.timberandtonic.com,Clothing Boutique,True
bo_pg4dzd5m58,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715874026000,True,True,r_7qxcerifer,118479,Timber & Tonic,http://www.timberandtonic.com,Clothing Boutique,True
bo_sfqv3ek5hg,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1715847626000,True,True,r_tfjuyru677,43124,Ever + Wilde Boutique,http://www.everwildeboutique.com,Kids or Toy Store,True
bo_uw94p65p83,REPLACE_DAMAGED_OR_MISSING_ITEMS,SHIPPED,FULFILLED,MARKETPLACE,1715798449000,True,True,r_1e0yki83cg,111093,Southern Cove,http://www.shopwhatadeal.com/,Gift Store,True
bo_xvs79bcvmp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715588285000,True,True,r_nhm7k8rpen,608097,Rust & Refined,http://Rustandrefined.com,Clothing Boutique,True
bo_b2atscphzd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715541785000,True,True,r_3pc6crr12h,16691,La De Da Inc,http://www.ladeda.net,Clothing Boutique,True
bo_praujwk6ke,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715046303000,False,False,r_vxuqs9uxev,86242,At Ease Clothing and Co.,http://www.ateaseclothingandco.com,,True
bo_mdjn86mf2r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714883583000,False,False,r_g9vstpjp3f,26562,The Swell Co.,http://www.theswellco.com,,True
