tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_ju8fv59jcg,NEW_ORDER,BRAND_CONTACTED,NEW,ELEVATE,1721033069000,True,True,r_498bini4da,74927,tulips little pop up shop,https://maps.google.com/?cid=16287623285115625495,Clothing Boutique,False
bo_6r6a8eh5np,NEW_ORDER,BRAND_CONTACTED,NEW,MARKETPLACE,1721010869000,False,False,r_5abnp4lg6k,96695,Neuflora,http://www.neuflora.com,Clothing Boutique,True
bo_98z4b773jc,NEW_ORDER,BRAND_CONTACTED,NEW,ELEVATE,1720992269000,False,False,r_caxwie32w5,21052,Aurora's Cottage,https://www.iloveaurorascottage.com/,General or Mercantile Store,True
bo_qt68xft82k,NEW_ORDER,BRAND_CONTACTED,NEW,MARKETPLACE,1720975169000,True,True,r_g5loje7rmy,48117,Favorite,,Clothing Boutique,False
bo_agn7vzk2ua,NEW_ORDER,BRAND_CONTACTED,NEW,ELEVATE,1720926569000,False,False,r_31tvf2jpmp,22223,"Goose & the Goat - Clothing, Shoes, Accessories",http://www.gooseandthegoat.com/,Clothing Boutique,False
bo_pg7zyxyt9h,NEW_ORDER,BRAND_CONTACTED,NEW,MARKETPLACE,1720891469000,False,False,r_bealy4irjl,47630,Magnolia House,http://www.magnoliahouse.com/,Home Decor Store,True
bo_agme5emepz,NEW_ORDER,BRAND_CONTACTED,NEW,MARKETPLACE,1720889969000,True,True,r_29udwc5vux,42087,Tijeras Hair Co. (Salon),http://tijerashairco.com/,Spa or Beauty Store,False
bo_v2usgksae4,NEW_ORDER,BRAND_CONTACTED,NEW,ELEVATE,1720885769000,False,False,r_2i7lqmtk5o,48184,Una,,Gift Store,True
bo_w4nacc3hx7,NEW_ORDER,BRAND_CONTACTED,NEW,ELEVATE,1720883369000,False,False,r_18aa3e99,29445,Sarasota Art Museum Store,http://sarasotaartmuseum.org,,False
bo_yd32xvk64t,NEW_ORDER,BRAND_CONTACTED,NEW,ELEVATE,1720818869000,False,False,r_dw6rmao6,32666,SheShe Boutique,http://sheshemontrose.com/,Clothing Boutique,True
bo_pnnqrbkk4e,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720763526000,False,False,r_4491978c,205847,Horseshoe,http://www.shophorseshoe.com/,,False
bo_6cdu598946,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720750026000,False,False,r_2vrvd5ue92,43372,Flirt Boutique,http://www.flirtboutiquerochester.com,Clothing Boutique,False
bo_nqbuxkgrtc,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1720747026000,False,False,r_el7jmg6ohr,42119,Fika Boutique,https://www.fikaboutique.com,Clothing Boutique,False
bo_33ku66ak9h,NEW_ORDER,BRAND_CONTACTED,NEW,MARKETPLACE,1720744626000,True,True,r_7e4xen0qd9,69593,House,,Home Decor Store,True
bo_34x3r23dty,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720737726000,False,False,r_2x9y4hq2yn,107825,Twig & Willow,http://www.twigandwillow.com/,Clothing Boutique,True
bo_scuxgmktwv,REPLACE_DAMAGED_OR_MISSING_ITEMS,CANCELED,CANCELED,MARKETPLACE,1720720991000,False,False,r_cdjz4rajtn,0,Anna Balkan Designer Jewelry Gallery,https://annabalkan.com/,,True
bo_xr692etusw,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720707288000,False,False,r_d7hp6umemp,95681,Beach Daisy Marco Island,http://beachdaisy.net/,Clothing Boutique,False
bo_5xpsened2c,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE_PAID_PLACEMENT,1720679388000,True,True,r_1icc4enitg,47275,Erin Mavis,,Clothing Boutique,False
bo_tdvhj99dzw,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720668588000,False,False,r_4rzk2e1g,67336,Unfurl,,,True
bo_npv387quey,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720660788000,False,False,r_czsgvcrw,73865,Seagrass Boutique,http://seagrassboutique.com,Clothing Boutique,False
bo_av8chdmqve,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1720592118000,True,True,r_60e813e2,55777,Gold Leaf,http://www.goldleafsouthpark.com/,Home Decor Store,False
bo_eh9c3mcu4e,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720569618000,False,False,r_mvu29e4u5y,42871,Southern Gray LLC,http://southerngraycollection.com,Clothing Boutique,False
bo_xacdxfbnsu,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720548618000,False,False,r_5sjhs1gt,60763,Stefanie Wolf Designs,http://stefaniewolf.com/,Gift Store,True
bo_akb857hjve,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720544418000,False,False,r_1xdva0xi6g,87388,Reynolds Garden Shop,https://www.reynoldslandscaping.com/,Gift Store,False
bo_tt7k6m4way,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720472314000,False,False,r_9d10zxea,109863,nest,,Gift Store,True
bo_sz7yx84bu8,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720469014000,False,False,r_dedc6xwqgm,118372,The Popinjay,http://thepopinjay.com/,,True
bo_vvpe6e7ns2,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720468114000,False,False,r_f3ukewnhdp,198033,Hat Six Travel Center,http://www.hatsixtravel.com/,Gift Store,False
bo_7pch6r56br,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720466614000,False,False,r_b5szt10n,49413,Soel Boutique,http://www.soelboutique.com/,Clothing Boutique,True
bo_477vrpfhdv,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1720418315000,False,False,r_2moteynykv,45017,Market in the Mountains,,,True
bo_hm3qgnpk8e,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1720397615000,False,False,r_1yttxifjuq,129545,Shoes t' Boot,http://shoestboot.ca/,Clothing Boutique,False
bo_2awdtbp4j4,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720385615000,False,False,r_7m6re9px,58728,Jacque Michelle,http://www.jacquemichelle.com/?utm_source=LOCAL&utm_medium=ORGANIC&utm_campaign=GMB,,True
bo_u72ypsgufc,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720320215000,False,False,r_e0dmym6s,40009,SoLo,http://www.solocedros.com/,Home Decor Store,False
bo_7ggxn3c6vd,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720318115000,False,False,r_53likuas,113704,Jenny Oosterwyk,,,True
bo_vvubfqhxba,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720301315000,False,False,r_c9r92kw2,43575,The Tumbleweed,,,False
bo_78cv4rty93,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1720232615000,False,False,r_bdrx8c7rme,37267,La Bella Vita Salon,http://www.labellavitapoulsbo.com/,Spa or Beauty Store,True
bo_huyzv5gf32,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1720225715000,False,False,r_bjqontigm2,88177,Damselfly Clothing Co.,http://shopdamselfly.com/,Clothing Boutique,False
bo_dxj3kxtqrk,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1720212815000,True,True,r_dn8gmnme5s,52352,Élevé Clothier Contemporaine,,Clothing Boutique,True
bo_3usgpfsfzz,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720209215000,False,False,r_e1ozx8d7,65858,embellish chicago,,Gift Store,True
bo_2kzct78urm,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720196315000,True,True,r_3tnc3z3v,52438,Dawn's Style,,,True
bo_zj44tjh54y,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720193015000,False,False,r_bbcd5jk9bd,27730,Nicholas Harrison Gallery,http://www.thenicholasharrisongallery.com/,Clothing Boutique,True
bo_rbt2hnjz5r,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720058463000,False,False,r_2a23s0wx,349390,Pam's Final Touch,https://maps.google.com/?cid=5493177699399737779,,False
bo_caj293redm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720011196000,False,False,r_v2rnq1tidi,125496,Accents,https://maps.google.com/?cid=6010024522497179925,Clothing Boutique,False
bo_nt2wcax9ek,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719954496000,False,False,r_xd94w4u5be,29413,Tulipe,,Clothing Boutique,False
bo_dexungtd8n,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719950596000,False,False,r_dvw5v1av3r,42580,The Toggery,http://www.toggerymontana.com,Clothing Boutique,False
bo_ymcz3faqgp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719942196000,False,False,r_3sa3q1dh5y,30575,One Fine Day,https://maps.google.com/?cid=15046831028924469703,,True
bo_pc3pb9kk5n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719866743000,False,False,r_mcvgckuy8p,25643,"you, alter'd",http://youalterd.com,Clothing Boutique,False
bo_8vftkszgdf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719856459000,False,False,r_bphd26fm,80392,Rockin Rudy's,https://www.rockinrudys.com/,Gift Store,True
bo_zhkqjdvfq2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719799459000,False,False,r_pkdvshytfm,20581,CITRINE design shop,http://citrinedesignshop.com,Gift Store,False
bo_cvuee7sa5t,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719788059000,False,False,r_dvw5v1av3r,334768,The Toggery,http://www.toggerymontana.com,Clothing Boutique,False
bo_d9aajq7qr4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719743659000,True,True,r_afpoawtm,88558,Beaver Island Gift Shoppe,https://maps.google.com/?cid=11838271413049339705,Clothing Boutique,True
bo_6twkvpcjxe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE_PAID_PLACEMENT,1719690559000,False,False,r_cdjz4rajtn,32989,Anna Balkan Designer Jewelry Gallery,https://annabalkan.com/,,True
bo_6maxmn9ze3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719615859000,False,False,r_5sjhs1gt,60568,Stefanie Wolf Designs,http://stefaniewolf.com/,Gift Store,True
bo_yt6xeqska5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719614659000,False,False,r_ckqykptijg,74213,Draper Mercantile & Trading Co LLC,http://www.drapermerc.com,,True
bo_tuh6a723qr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719606259000,False,False,r_4oyvexbw,50846,ar•tee•sian,https://maps.google.com/?cid=3909210370065231142,Clothing Boutique,False
bo_h8k5grqv9q,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719595159000,True,True,r_6azrsbg8,55279,Sweet Potato's Unique Boutique,http://sweetpotatosboutique.com/,Clothing Boutique,False
bo_72mbwxsd65,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719591859000,False,False,r_b020dac5,36882,A STORE NAMED STUFF,http://WWW.ASTORENAMEDSTUFF.COM,General or Mercantile Store,True
bo_w5e9jyzvxu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719514181000,True,True,r_6j2jvw55m8,83553,Dandelion,http://www.dandelionjewelry.com/,,False
bo_3kzt9szq53,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719454481000,False,False,r_1jwfrjp36b,58342,Coffeeology,http://coffeeologyoh.com/,,True
bo_a22dd27h9j,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719433353000,False,False,r_ee78z42uo0,86327,Bag Cellar,https://www.bernardowinery.com/pages/the-village-shops,Clothing Boutique,True
bo_rf5rwypnvw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719430353000,False,False,r_k7x7vdfv76,50099,Vellvette Boutique,http://inprogres.com,Clothing Boutique,True
bo_6ppz4drb4r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719420453000,False,False,r_bealy4irjl,24256,Magnolia House,http://www.magnoliahouse.com/,Home Decor Store,True
bo_887zgms5yc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719415953000,False,False,r_33oidmqxxj,58732,Present Thyme,http://www.presentthyme.com/,Furniture Store,False
bo_mkhsp39cpd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719411453000,False,False,r_25o17vo6,71107,Altiplano,http://www.altiplano.com/,,True
bo_edsnasgryn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719357753000,False,False,r_cldbl3kf,34732,Lark,,Home Decor Store,True
bo_26hj2e2aa9,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1719352026000,False,False,r_4n8ajods,6105,Heather Bleu Home,http://heatherbleuhome.com/,Clothing Boutique,True
bo_9nbqkt6en2,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1719352026000,False,False,r_4n8ajods,4866,Heather Bleu Home,http://heatherbleuhome.com/,Clothing Boutique,True
bo_t3zrp7g4fh,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1719346404000,False,False,r_dxcvyyxavo,19686,Modern Pastime,http://www.modernpastime.com,Gift Store,True
bo_uufa59z7ge,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719342153000,False,False,r_cmpi7me6ex,292347,Sunbeam General Store,http://www.sunbeamgeneral.com/,,True
bo_f8yzk5juz2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719273753000,False,False,r_50hprb9v,37423,Joseph's Cottage,https://www.josephscottage.com/,Clothing Boutique,True
bo_gaevd7p4x9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719262653000,False,False,r_emm7trm8m2,28201,emBellish,http://embellishpella.com/,Home Decor Store,True
bo_kcrgrx39r9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719189470000,False,False,r_3c12t8lmje,90130,Nature's Corner,https://maps.google.com/?cid=12742614152278602663,General or Mercantile Store,True
bo_rmdckzyzhd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719187370000,False,False,r_ermin2dh,35428,Joshua Tree,https://maps.google.com/?cid=3949483401595029747,Clothing Boutique,True
bo_u6c7bp37w4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719096170000,True,True,r_4xvghg3wtd,46092,Threaded Chic,http://threadedchic.com/,Clothing Boutique,True
bo_dr5wbf6jhw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719091670000,False,False,r_53likuas,25609,Jenny Oosterwyk,,,True
bo_7xm42yheku,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719082070000,False,False,r_5e6hkzznxm,27315,Readsboro General Store,https://maps.google.com/?cid=4335855993126726271,General or Mercantile Store,False
bo_m4v74bdvwz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719010370000,False,False,r_1yttxifjuq,63655,Shoes t' Boot,http://shoestboot.ca/,Clothing Boutique,False
bo_jcpfyjtggw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719005570000,True,True,r_m59w2wiq,140343,Ivy Rose Boutique & Home Decor,http://ivyroseboutiqueandhomedecor.com/,Clothing Boutique,True
bo_qffmkus4bu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718999028000,False,False,r_9pl1kqqlj3,19107,Leatherhead Shop Inc,http://www.theleatherhead.com/,Clothing Boutique,False
bo_eddy99aahf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718998128000,False,False,r_ejirl9eqax,187703,Sage,,Home Decor Store,True
bo_ur8h8pm6y5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718997228000,False,False,r_3viwaolyhc,247086,The Ruddy Duck,http://www.ruddyduckhoodriver.com,Clothing Boutique,False
bo_4b32jvk5tm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718992128000,False,False,r_ak8424kr24,70079,Ruby Jane & Valleygirl Boutiques,http://www.rubyjane.com/,Clothing Boutique,False
bo_cubx7b9zsf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718990928000,False,False,r_1mi9e5qe,21065,Be.,https://maps.google.com/?cid=4675542809916659506,,False
bo_es2dkg3apn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718924615000,False,False,r_ak8424kr24,97141,Ruby Jane & Valleygirl Boutiques,http://www.rubyjane.com/,Clothing Boutique,False
bo_827uryfm5v,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718923715000,False,False,r_ak8424kr24,143625,Ruby Jane & Valleygirl Boutiques,http://www.rubyjane.com/,Clothing Boutique,False
bo_kn5vc8qujx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718923115000,False,False,r_ak8424kr24,132325,Ruby Jane & Valleygirl Boutiques,http://www.rubyjane.com/,Clothing Boutique,False
bo_2m6scs7hs4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718914715000,False,False,r_7ngl3ra63b,48577,Atelier,http://www.atelierorcas.com,,False
bo_qp38w87mc4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718898515000,False,False,r_1xdva0xi6g,66658,Reynolds Garden Shop,https://www.reynoldslandscaping.com/,Gift Store,False
bo_48f8mkk22n,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718853526000,False,False,r_ak8424kr24,240582,Ruby Jane & Valleygirl Boutiques,http://www.rubyjane.com/,Clothing Boutique,False
bo_jhx8kephxe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718750162000,False,False,r_49eetbvpgq,25704,Sweet Asylum,https://sweet-asylum-boutique.myshopify.com/,Clothing Boutique,True
bo_rkqvtt7w9w,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718746862000,False,False,r_7m6re9px,59688,Jacque Michelle,http://www.jacquemichelle.com/?utm_source=LOCAL&utm_medium=ORGANIC&utm_campaign=GMB,,True
bo_mjv9snsuad,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718744462000,False,False,r_9d10zxea,98322,nest,,Gift Store,True
bo_v4gv58fnn4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718739962000,False,False,r_94pf563s,57901,Passionflower Design,http://www.passionflowerdesign.com/,Home Decor Store,True
bo_4bzqsteu7p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718654262000,False,False,r_ssj97sto,22507,laurie brenan,http://WWW.POSYHANDPICKED.COM,,False
bo_pue4773zdv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718651562000,False,False,r_99uuem6q,48135,Sofia's Boutique,https://www.sofiasboutique.us,,True
bo_teg76v53mn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718648862000,False,False,r_dxcvyyxavo,368057,Modern Pastime,http://www.modernpastime.com,Gift Store,True
bo_e44ut8m5fp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718644362000,True,True,r_5e6hkzznxm,57072,Readsboro General Store,https://maps.google.com/?cid=4335855993126726271,General or Mercantile Store,True
bo_a4v6hnbqtp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718644062000,False,False,r_33oidmqxxj,25864,Present Thyme,http://www.presentthyme.com/,Furniture Store,False
bo_knad39afg6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718638858000,False,False,r_jj7w155r2b,73489,Trapp Family Lodge,http://trappfamily.com/,Gift Store,False
bo_pb2w9mnzm6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718626258000,False,False,r_b9wuayyxqn,19427,"Cobblestone Shoppes, Inc.",http://www.cobblestoneshoppes.com/,,True
bo_hguffcbg9q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718598658000,False,False,r_vrmc37qnft,22761,HUIVI,,,False
bo_77jv3xnspb,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1718591158000,True,True,r_wmbnkrh7bw,0,Boxie Tees,http://www.shopboxie.com/,Clothing Boutique,True
bo_drvdbd27rv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718557558000,False,False,r_bw6g8vudl2,21641,Grand Salon,https://grand-salon.com/,Spa or Beauty Store,False
bo_9kkm7z8vc2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718557258000,False,False,r_4n8ajods,50538,Heather Bleu Home,http://heatherbleuhome.com/,Clothing Boutique,True
bo_wq2vrezyue,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718542258000,False,False,r_aaf2cg6m,37238,Gypsy Teal,https://maps.google.com/?cid=6138657513160702620,,False
bo_m7n3kmkkxm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718399458000,False,False,r_78bohjjd,39406,Relish,http://relishtc.com,Clothing Boutique,False
bo_rrk4vxmhzn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718380870000,False,False,r_b6cr4n10,80464,District 7 Decor,https://maps.google.com/?cid=13667976172227488336,Home Decor Store,True
bo_2zvqfvvv52,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718336519000,False,False,r_53likuas,133150,Jenny Oosterwyk,,,True
bo_agnnt3spmk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718197707000,False,False,r_anso9rp1,94006,Allison Wolf,http://www.princetonmuseumstore.org,,True
bo_f6zjnrkwz3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718165007000,True,True,r_2puwnp2dp5,89345,Nicole's Unique Gifts,https://maps.google.com/?cid=6026874281779026894,Gift Store,False
bo_je7gc27jvr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718147307000,False,False,r_6dvujpu3yv,108130,Fini,http://ilovefini.com,,True
bo_uupnwtkq96,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718131707000,True,True,r_e0dmym6s,95465,SoLo,http://www.solocedros.com/,Home Decor Store,False
bo_mnztdvsa2f,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718122292000,False,False,r_e1epo1ci,40563,Christine's/Christine's Crosssing,,,False
bo_qemue97nzh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE_PAID_PLACEMENT,1718121992000,False,False,r_d5kwfeeb9p,20349,North Coast Surf,https://www.northcoastsurfshopwa.com/,Clothing Boutique,False
bo_bzxhf5es8y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718115092000,False,False,r_bjqontigm2,100877,Damselfly Clothing Co.,http://shopdamselfly.com/,Clothing Boutique,False
bo_kxt9xkfs3s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718060492000,False,False,r_2m6aekfq,25456,Harper Jo & Company,http://www.harperjoclothing.com,Clothing Boutique,True
bo_kxthnumxcd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718035889000,False,False,r_cwn3ubanm7,31574,La Maeve,,Clothing Boutique,False
bo_hn55agv47x,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1718028793000,False,False,r_dqxc46m9,5155,Props Antiques,,Home Decor Store,True
bo_68ysr5f8bv,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1717969889000,True,True,r_1d4mmqvjz6,0,Cherie A Scott,http://www.washingtonpianos.com/,,False
bo_4f49aek7uh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717899689000,False,False,r_dq5n1wg7,34848,White Birch,,Gift Store,True
bo_3krdddnzwz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717892789000,False,False,r_1sb0462lqr,96297,Kong Lung Trading,http://konglung.com/,,False
bo_gjdbtamaet,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717804889000,True,True,r_9o0m0nha,126005,Canova Home,http://www.canovahome.com/,Home Decor Store,True
bo_2s4xqyjusk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717804589000,False,False,r_1gu0io9xgc,145073,The Arrangement,http://www.thearrangementpdx.com/,Gift Store,True
bo_g8e6baxnjk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717802489000,False,False,r_9oswwzpwmg,54992,"-Plus Accents Plus, Davis Street",http://shopaccentsplus.com/,Clothing Boutique,False
bo_f2q98kza26,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE_PAID_PLACEMENT,1717783589000,False,False,r_cdjz4rajtn,29538,Anna Balkan Designer Jewelry Gallery,https://annabalkan.com/,,True
bo_zvdd4pmryp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE_PAID_PLACEMENT,1717772485000,True,True,r_d5kwfeeb9p,31880,North Coast Surf,https://www.northcoastsurfshopwa.com/,Clothing Boutique,False
bo_ea9exxtvsn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717763185000,True,True,r_28yvrr9g7m,40923,Belleza Boutique,http://Www.shop-belleza.com,,True
bo_sudm97bqbc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717703785000,False,False,r_cw5n60l3,95053,The Fiddly Fig Florist,http://www.fiddlyfig.com/,Gift Store,True
bo_4u5eh4phpn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717692845000,False,False,r_165m086fnb,40632,Parabelle - Paisley & Park,,,False
bo_s55y7cdpv9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717646610000,False,False,r_2qgilml0bq,19636,A Place Of Our Own,,Florist or Garden Store,True
bo_r9cdcngxzr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717639410000,False,False,r_6t2nbiw3jv,23644,Bombshell Studio,http://facebook.com/bombshellstudio,,False
bo_z2sv37rxqf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717626810000,False,False,r_4491978c,94052,Horseshoe,http://www.shophorseshoe.com/,,False
bo_swcadrpqh7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717622310000,True,True,r_68mim77uqc,55609,Nola True,https://maps.google.com/?cid=1614999020511704182,Clothing Boutique,False
bo_eaj6vt33ry,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717620540000,True,True,r_7um73a9orl,42930,CREEKSIDE GIFTS,,Gift Store,False
bo_cxbyf9taw2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717616640000,False,False,r_aom8tdip,82386,Rare Bloom Boutique,https://www.rarebloomboutique.com/,Clothing Boutique,True
bo_j7s78ehwv4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717615140000,True,True,r_3h95xl0zxd,49190,Mad Eagle,http://www.madeagle.com/,Clothing Boutique,False
bo_th89ny9hrq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717608501000,False,False,r_8k1274v63g,53621,Simplicity/Shanna Dowdy colorist,http://Shannadowdycustomcolorist.com,Spa or Beauty Store,True
bo_rgweqbnbmu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717554801000,False,False,r_7gvgofmq,62032,Homage,http://www.homagepasadena.com/,Gift Store,False
bo_3vw8z4xdwb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717548501000,False,False,r_pkdvshytfm,80035,CITRINE design shop,http://citrinedesignshop.com,Gift Store,False
bo_ahkph938h4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717520828000,False,False,r_9anjh5tl,39631,Left Bank Gallery,http://www.leftbankgallery.com/,,False
bo_9gfqvn8cm9,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1717515853000,False,False,r_9anjh5tl,13660,Left Bank Gallery,http://www.leftbankgallery.com/,,True
