tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_8qkydy9s87,Fringe & Fabulous,ONE_TIME,COMPLETED,1661785200000.0,2069.0,1784.0,681.0,20.0,11.0,9740.0,1.0,218.0
bmc_jvqe47csb8,Wallet Wishlist,ONE_TIME,COMPLETED,1661259600000.0,2065.0,1786.0,648.0,14.0,16.0,13992.4,2.0,694.0
bmc_cc7gceehf4, She’s baaack….,ONE_TIME,COMPLETED,1660762847000.0,2059.0,1784.0,728.0,20.0,17.0,13876.4,2.0,1440.0
bmc_djv6q7k2jm,"Bestseller Margie, Restocked!",ONE_TIME,COMPLETED,1659643237000.0,2050.0,1782.0,752.0,22.0,5.0,2244.0,0.0,0.0
bmc_eteug8z922,12 Ways to Save,ONE_TIME,COMPLETED,1658854827000.0,2047.0,1787.0,711.0,22.0,9.0,6588.0,1.0,383.0
bmc_y2wgmaxqd5,Summer Crossbody Pick - The Marcus!,ONE_TIME,COMPLETED,1657825233000.0,2039.0,1789.0,686.0,35.0,5.0,2388.0,1.0,823.0
bmc_uqsfgkpywx,"The Latest Trend, Framed + Convertible!",ONE_TIME,COMPLETED,1656766800000.0,2017.0,1775.0,577.0,16.0,6.0,4354.4,0.0,0.0
bmc_q22bmrag8b,The Perfect Pair,ONE_TIME,COMPLETED,1656432048000.0,2014.0,1779.0,845.0,10.0,3.0,3706.0,1.0,1461.0
bmc_dkntqtpbd7,Best-Selling Bianca,ONE_TIME,COMPLETED,1654693200000.0,2005.0,1781.0,535.0,14.0,4.0,1580.0,0.0,0.0
bmc_5fggp7pzem,"New, now…Celebrate July 4th + summer holidays",ONE_TIME,COMPLETED,1654270203000.0,1986.0,1768.0,595.0,27.0,4.0,2749.0,1.0,478.0
bmc_qkutvgf7tx,Our Best Selling Gifts for Dads + Grads,ONE_TIME,COMPLETED,1653066018000.0,1970.0,1768.0,457.0,20.0,2.0,357.0,0.0,0.0
bmc_bgt458cyxu,Not on Faire Yet?,ONE_TIME,COMPLETED,1651695388000.0,241.0,214.0,45.0,4.0,0.0,0.0,0.0,0.0
bmc_7kud6r8274,Packable Totes for Summer,ONE_TIME,COMPLETED,1655298000000.0,2007.0,1781.0,618.0,33.0,7.0,5737.0,1.0,647.0
bmc_sapdghwa7t,Meet Provence,ONE_TIME,COMPLETED,1651237200000.0,759.0,672.0,147.0,14.0,6.0,2666.0,1.0,868.0
bmc_hudsrqh28p,Unclaimed2,ONE_TIME,COMPLETED,1650550398000.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
bmc_be5bmmefpu,Not on Faire Yet,ONE_TIME,COMPLETED,1648558800000.0,1238.0,473.0,94.0,3.0,0.0,0.0,1.0,1004.0
bmc_b9kmqpx8c8,Unclaimed,ONE_TIME,COMPLETED,1648558800000.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
bmc_ht5wuuk2gm,Latico Picks - Andi + Harbor,ONE_TIME,COMPLETED,1646920805000.0,1968.0,1828.0,522.0,19.0,4.0,2885.0,0.0,0.0
bmc_d3q78fttma, Core crossbodies in multiple sizes! ,ONE_TIME,COMPLETED,1644588041000.0,1961.0,1833.0,302.0,18.0,3.0,2955.0,2.0,1036.0
bmc_2g5t7q3dxy,Best-Selling Chevron Favorites,ONE_TIME,COMPLETED,1641477624000.0,604.0,530.0,192.0,9.0,3.0,2666.0,2.0,2281.0
bmc_j2h246k4jf,Last Chance to use your $100 credit to Latico,ONE_TIME,COMPLETED,1639686980000.0,11.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0
bmc_3r445cdqc2,Eyes on Iris,ONE_TIME,COMPLETED,1639922400000.0,510.0,466.0,181.0,8.0,5.0,4088.5,2.0,1411.0
bmc_vtmwb5q5wf,Subtle Glam,ONE_TIME,COMPLETED,1639598400000.0,509.0,459.0,201.0,17.0,4.0,2794.5,1.0,1947.5
bmc_wsmmfjhm4p,Meredith's November Edits,ONE_TIME,COMPLETED,1636812059000.0,483.0,422.0,119.0,11.0,6.0,5049.0,1.0,473.0
bmc_9xg0crk7ca,Limited Time Savings,ONE_TIME,COMPLETED,1612101600000.0,57.0,55.0,19.0,4.0,0.0,0.0,0.0,0.0
