tokens,publish_at_values,created_at_values,titles,ratings,brand
br_ecw6nwdd4f,1698433200000,1698274487000,I really love all the purses amazing quality ,5,Roma Leathers (Top Shop)
br_k2sehmmp7k,1697655600000,1697482512000,Loved the items!,5,Roma Leathers (Top Shop)
br_whkk7k76ky,1697569200000,1697391406000,Exceptional-will have these on heavy rotation in our shop. Take hot iron branding beautifully!,5,Roma Leathers (Top Shop)
br_ufhrj5xtam,1697050800000,1696780539000,Wonderful! ,5,Roma Leathers (Top Shop)
br_qz9ygyhzx4,1697050800000,1696611589000,We have placed several orders and they are always quick and in perfect condition!,5,Roma Leathers (Top Shop)
br_n5av66kmkk,1696964400000,1696544569000,"Great products, great quality!",5,Roma Leathers (Top Shop)
br_4xceunvshm,1696359600000,1696125358000,Well made!,5,Roma Leathers (Top Shop)
br_pw9s3ymr9s,1695927600000,1695750590000,Beautiful quality,5,Roma Leathers (Top Shop)
br_hyhtsysfje,1695409200000,1695238503000,These are great!,5,Roma Leathers (Top Shop)
br_pxqtzarmxy,1695322800000,1695132141000,"Fast shipping , beautiful products!",5,Roma Leathers (Top Shop)
br_tc3v2tb85z,1694545200000,1694137233000,Amazing quality,5,Roma Leathers (Top Shop)
br_sh8nahuhd8,1693249200000,1692910226000,Great Quality & Value!,5,Roma Leathers (Top Shop)
br_hhxmt94bbw,1693249200000,1692910174000,Top Quality Bags & Wallets,5,Roma Leathers (Top Shop)
br_7ru7stcvjv,1691521200000,1691254662000,Great pages and great prices!,5,Roma Leathers (Top Shop)
br_3c7x9rs6zp,1690830000000,1690422320000,Impressed,5,Roma Leathers (Top Shop)
br_8t2q7dv3yu,1690398000000,1690219885000,Wonderful,5,Roma Leathers (Top Shop)
br_ucvedtsjuf,1688670000000,1688414175000,"Great quality, beautiful bags!",5,Roma Leathers (Top Shop)
br_7anywvmnum,1688583600000,1688145846000,Excellent sellers in a town where few sell genuine leather,5,Roma Leathers (Top Shop)
br_5vywwxsvwj,1686164400000,1685927589000,"Great products, great prices, great service!!!!",5,Roma Leathers (Top Shop)
br_y5v8ecys9p,1685991600000,1685599950000,Great bags at a great price,5,Roma Leathers (Top Shop)
br_52xa7usnyx,1704225600000,1703765171000,Beautiful purses!!! ,5,Sixtease Bags USA
br_wm9t746faa,1702670400000,1702484775000,These are a great addition to our boutique,5,Sixtease Bags USA
br_zagy3kzkj4,1706644800000,1706320182000,Everything was great as usual. ,5,Threaded Pair
br_wgatb83yrk,1706040000000,1705764581000,Great customer service,5,Threaded Pair
br_77fe47keyk,1704916800000,1704735381000,Best company to work with,5,Threaded Pair
br_gbeeax4rwg,1704744000000,1704392288000,Fantastic,5,Threaded Pair
br_ezquaursdu,1704484800000,1704257639000,Always great quality!,5,Threaded Pair
br_ehh3qw9eu4,1704484800000,1704257457000,So cute,5,Threaded Pair
br_3wkufnsvs3,1704312000000,1704014591000,Wow. What a great experience!,5,Threaded Pair
br_x8fb562rd5,1704312000000,1703868440000,Nice quality and fast shipping ,5,Threaded Pair
br_bdcuhz9ezh,1704225600000,1703752026000,Very soft and such a cute top!,5,Threaded Pair
br_5nqzwxu6qp,1703275200000,1703093803000,Huge tennis balls,5,Threaded Pair
br_j93vx2wgyt,1703188800000,1703019412000,Top quality! ,5,Threaded Pair
br_r282uy7erb,1703016000000,1702749592000,Quick & great shipping ,5,Threaded Pair
br_exsc5ewq6j,1703016000000,1702616055000,Disappointed in all product quality...,2,Threaded Pair
br_y9vf73c6ks,1702670400000,1702497225000,Will be back for MORE!,5,Threaded Pair
br_vrh4jjvwb9,1702497600000,1702319385000,Fast Shipping,5,Threaded Pair
br_q4qhdtuz2u,1702324800000,1701972130000,love these products!!!,5,Threaded Pair
br_qk2g8styu7,1702324800000,1701931947000,Amazing Vendor ,5,Threaded Pair
br_3wmng2sjjf,1702324800000,1701922695000,All the products were really nice and well made. ,5,Threaded Pair
br_47t8zwgxyd,1701979200000,1701798540000,Great Product ,5,Threaded Pair
br_h8dgpw2yd6,1701806400000,1701581025000,Great products! ,5,Threaded Pair
br_uxksdk8jap,1701806400000,1701437815000,Exactly as pictured and my customers are loving it!! ,5,Threaded Pair
br_z3cdf6dztb,1701720000000,1701362770000,Great,5,Threaded Pair
br_5zrny7bdf4,1701460800000,1701220325000,Re-ordering now… Sold out very quickly!!,5,Threaded Pair
br_wetq8wbmyu,1700164800000,1699928765000,These came in just as described! ,5,Threaded Pair
