tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_kkt7b6e6r2,RSND Detox Shamp/Condt. | 10.18.24,ONE_TIME,COMPLETED,1729282528000.0,17326.0,13795.0,1077.0,30.0,2.0,602.0,0.0,0.0
bmc_upqk3n2nfj,LAUNCH: 10% Off Sale | 10.23.24,ONE_TIME,COMPLETED,1729696616000.0,22629.0,18918.0,5298.0,45.0,12.0,3101.0,0.0,0.0
bmc_hyr7rub8rd,LAUNCH Detox Shamp/Condt. | 10.16.24,ONE_TIME,COMPLETED,1729109839000.0,22616.0,18983.0,5526.0,65.0,10.0,2712.0,0.0,0.0
bmc_jdaau87kmn,LAST DAY: Free Ship + Wooden Tray GWP | 11.10.24,ONE_TIME,DRAFT,,,,,,,,,
bmc_5ww22hd6sx,Pumpkin Spice LTO's Low Stock | 10.11.24,ONE_TIME,COMPLETED,1728937083000.0,2345.0,2108.0,935.0,15.0,6.0,1911.0,0.0,0.0
bmc_m274pscqvv,LTO: Pumpking Spice Body Butter | 10.2.24,ONE_TIME,COMPLETED,1727900116000.0,22704.0,18978.0,5490.0,59.0,9.0,2010.0,1.0,134.0
bmc_shmcpy6u5z,RSND 10% Off Sale | 9.30.24,ONE_TIME,COMPLETED,1727723739000.0,22515.0,18814.0,5788.0,50.0,5.0,879.5,1.0,110.0
bmc_99q23qpu34,LAST DAY: 10% Off Sale | 10.7.24,ONE_TIME,COMPLETED,1728328538000.0,2362.0,2121.0,924.0,7.0,7.0,1452.0,0.0,0.0
bmc_u7hwm9d2n7,LAUNCH: 10% Off Sale | 9.28.24,ONE_TIME,COMPLETED,1727550955000.0,22812.0,19172.0,5806.0,58.0,14.0,3557.5,2.0,775.5
bmc_tdu7zeunh4,LTO RSND: Pumpking Spice Sugar Scrub| Eng/On Faire | 9.26.24,ONE_TIME,COMPLETED,1727363735000.0,2123.0,1947.0,1021.0,17.0,3.0,630.5,0.0,0.0
bmc_6tawrsg2mf,LTO Drop: Pumpking Spice Sugar Scrub| Eng/On Faire | 9.25.24,ONE_TIME,COMPLETED,1727291783000.0,2362.0,2171.0,1192.0,18.0,13.0,2363.5,0.0,0.0
bmc_ehy7xwb47x,Last Day Free Shipping + LE Bars | 9.22.24,ONE_TIME,COMPLETED,1727029323000.0,2366.0,2202.0,1027.0,14.0,10.0,1385.5,1.0,99.0
bmc_7793hsu85e,RSND Pumpkin Spice Shamp/Condt. | 9.19.24,ONE_TIME,COMPLETED,1726797607000.0,17602.0,14163.0,1380.0,34.0,1.0,318.5,0.0,0.0
bmc_85bhhz4w6j,LAUNCH Pumpkin Spice Shamp/Condt. | 9.18.24,ONE_TIME,COMPLETED,1726687138000.0,23080.0,19187.0,5685.0,69.0,13.0,1750.0,2.0,268.0
bmc_xyggt83qak,RSND Speciality Bars + Free Shipping | 9.16.24,ONE_TIME,COMPLETED,1726514145000.0,1278.0,1128.0,167.0,3.0,0.0,0.0,0.0,0.0
bmc_ywpszgv953,Speciality Bars + Free Shipping | 9.14.24,ONE_TIME,COMPLETED,1726341306000.0,2383.0,2237.0,1054.0,21.0,11.0,1643.93,1.0,150.0
bmc_w9dejq5q3m,How to Use Shampoo/Condt. Bars | 9.9.24,ONE_TIME,COMPLETED,1725915516000.0,2388.0,2194.0,1098.0,10.0,4.0,629.5,0.0,0.0
bmc_xferqzeaxa,Bars for Each Hair Type | 9.4.24,ONE_TIME,COMPLETED,1725549351000.0,23168.0,19490.0,5387.0,79.0,4.0,1156.0,0.0,0.0
bmc_mtavfg5tfv,Last Day: 10% Off Sale | 8.31.24,ONE_TIME,COMPLETED,1725131737000.0,22339.0,19359.0,5652.0,97.0,5.0,1704.5,2.0,594.0
bmc_qksrm5yg8s,LAUNCH: 10% Off Sale | 8.29.24,ONE_TIME,COMPLETED,1724958955000.0,22300.0,19236.0,5521.0,54.0,5.0,1409.0,1.0,491.5
bmc_appruyrrtc,Reminder: Coconut Bliss Sugar Scrub | 8.26.24,ONE_TIME,COMPLETED,1724771850000.0,22169.0,19354.0,5423.0,83.0,6.0,1006.0,1.0,103.0
bmc_mtagmf62uh,LTO Drop: Rice Water Treatment | 8.21.24,ONE_TIME,COMPLETED,1724253341000.0,22022.0,19394.0,4968.0,76.0,10.0,2046.5,1.0,341.0
