tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_ywu35mfw7e,SUMMERMARKET22 - New Customers,ONE_TIME,COMPLETED,1657033200000.0,1453.0,1148.0,463.0,30.0,0.0,0.0,0.0,0.0
bmc_k6hyd3tjf8,SUMMERMARKET22 - Returning Customers,ONE_TIME,COMPLETED,1657033200000.0,216.0,180.0,84.0,2.0,2.0,414.0,0.0,0.0
bmc_89maxnjc8z,Returning Customers Round 2,ONE_TIME,COMPLETED,1655906400000.0,211.0,176.0,82.0,4.0,3.0,1295.0,0.0,0.0
bmc_wtj472rnuh,New Tee Graphics,ONE_TIME,COMPLETED,1655125200000.0,1660.0,1326.0,490.0,12.0,0.0,0.0,0.0,0.0
bmc_vr5dfvpcke,NEWLY ADDED TEES,ONE_TIME,COMPLETED,1653674006000.0,1658.0,1338.0,393.0,36.0,2.0,1712.0,0.0,0.0
bmc_4fn4gdqhuy,TANK TOP SALE - REMINDER / LAST CHANCE,ONE_TIME,COMPLETED,1652198400000.0,1621.0,1325.0,220.0,3.0,0.0,0.0,0.0,0.0
bmc_zsnc4xmm4p,TANK TOP SALE,ONE_TIME,COMPLETED,1651680000000.0,1610.0,1323.0,224.0,11.0,1.0,204.0,0.0,0.0
bmc_gur5hqykxy,SHOP NOW,ONE_TIME,COMPLETED,1650384000000.0,1422.0,1160.0,406.0,5.0,1.0,258.0,0.0,0.0
bmc_amack2c6ga,New Arrival - Quip Clips,ONE_TIME,COMPLETED,1649073600000.0,1330.0,1090.0,328.0,5.0,0.0,0.0,0.0,0.0
bmc_6j3cw2dc7q,KIDS ONLY SALE -- Last Day,ONE_TIME,COMPLETED,1648209600000.0,1167.0,764.0,357.0,7.0,1.0,420.0,0.0,0.0
bmc_sc4vqeudzd,KIDS ONLY SALE,ONE_TIME,COMPLETED,1647865800000.0,1167.0,791.0,391.0,9.0,1.0,224.0,0.0,0.0
bmc_8zta892bd2,Faire Fashion Week 2022 -- LAST CHANCE,ONE_TIME,COMPLETED,1647003600000.0,1163.0,737.0,360.0,9.0,0.0,0.0,0.0,0.0
bmc_26ts4d8ebs,FFW: Left In Cart  -- Pt 2,ONE_TIME,COMPLETED,1646857573000.0,20.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0
bmc_v3spd9eccc,FFW: Left In Cart,ONE_TIME,COMPLETED,1646857581000.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
bmc_5z5kj4wr9v,WELCOME BACK (returning customers) - Sale Reminder,ONE_TIME,COMPLETED,1645794000000.0,189.0,164.0,75.0,1.0,1.0,480.0,0.0,0.0
bmc_mn3hbh4g29,New Arrival,ONE_TIME,COMPLETED,1644930000000.0,1020.0,772.0,359.0,14.0,0.0,0.0,0.0,0.0
bmc_qd9t2agvfx,WELCOME BACK (returning customers) - Sale,ONE_TIME,COMPLETED,1645448400000.0,190.0,165.0,80.0,3.0,2.0,1104.0,1.0,480.0
bmc_uh5vcvnq4f,Faire Fashion Week 2022,ONE_TIME,COMPLETED,1646658000000.0,1166.0,862.0,395.0,14.0,1.0,2784.0,0.0,0.0
bmc_vpzygnubps,Faire Winter Market 2022  --- Last Day Reminder,ONE_TIME,COMPLETED,1643979600000.0,1017.0,553.0,238.0,11.0,0.0,0.0,0.0,0.0
bmc_88h6z8qh5u,Faire Winter Market 2022,ONE_TIME,COMPLETED,1643634000000.0,1015.0,559.0,271.0,29.0,3.0,992.0,1.0,340.0
bmc_4a2m9nd9my,2022 is Almost Here New Buyers,ONE_TIME,COMPLETED,1639933200000.0,62.0,56.0,16.0,2.0,0.0,0.0,0.0,0.0
bmc_ssq9fccx8v,2022 is Almost Here Existing Buyers,ONE_TIME,COMPLETED,1639933200000.0,171.0,152.0,74.0,1.0,0.0,0.0,0.0,0.0
bmc_knag5wyzte,Holiday Must Haves,ONE_TIME,COMPLETED,1636916013000.0,274.0,243.0,69.0,7.0,0.0,0.0,0.0,0.0
bmc_fdp4z6s945,Invite your International Retailers - 200 €/£ Off Promo,ONE_TIME,DRAFT,,,,,,,,,
bmc_38gsnnmlkv,Journals,ONE_TIME,COMPLETED,1615144355000.0,223.0,195.0,65.0,11.0,0.0,0.0,0.0,0.0
bmc_6tzgxfnu2h,COVID-19 Relief Resources for Local Retailers,ONE_TIME,DRAFT,,,,,,,,,
