tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_9wae8ewkjw,Faire Summer Market,ONE_TIME,COMPLETED,1657890000000,1774,1230,401,11,20,15588.78,3,1958.85
bmc_9mzsyth7ag,Faire Summer Market - New Customers,ONE_TIME,COMPLETED,1656680400000,1401,947,208,6,0,0.0,0,0.0
bmc_gvbq7dnswr,Faire Summer Market - customers who ordered,ONE_TIME,COMPLETED,1656680400000,367,303,187,4,7,2457.5,0,0.0
bmc_e7uqehd8wc,Seaside Inspiration,ONE_TIME,COMPLETED,1656075600000,1766,1262,381,4,4,2910.0,0,0.0
bmc_weyk3gkrxa,Garden Scents,ONE_TIME,COMPLETED,1655470800000,1765,1280,417,7,3,2341.68,0,0.0
bmc_zavxqm6pnd,Hostess GIfts,ONE_TIME,COMPLETED,1654866000000,1764,1293,440,5,7,9351.2,0,0.0
bmc_jb6fqy2ab9,Marble Back in Stock,ONE_TIME,COMPLETED,1654261200000,1759,1340,448,13,7,3653.8,4,2737.2
bmc_rcgffygfjv,Inventory 2022,ONE_TIME,COMPLETED,1653490915000,1755,1310,434,8,2,580.8,0,0.0
bmc_6qdzhw3xnc,Grapefruit,ONE_TIME,COMPLETED,1652446800000,1752,1296,423,9,4,3628.2,0,0.0
bmc_ssw6z56dxz,Not on Faire ,ONE_TIME,COMPLETED,1652101200000,942,129,0,0,0,0.0,0,0.0
bmc_vwfhs43my8,Free Shipping Promotion,ONE_TIME,COMPLETED,1651842000000,1751,1271,440,17,6,3540.9,1,502.8
bmc_5mr367efzt,Fresh Linen ,ONE_TIME,COMPLETED,1651150800000,1766,1358,449,10,9,3958.1,1,349.0
bmc_jm9eyxb763,Scalloped Marble Dish,ONE_TIME,COMPLETED,1650546000000,1765,1321,478,18,12,6143.3,1,1008.0
bmc_suxtj2h9jb,Tade Slate & Marble,ONE_TIME,COMPLETED,1649941200000,1762,1351,473,8,7,3459.9,2,923.1
bmc_k2aay6s85b,New Accessories!,ONE_TIME,COMPLETED,1649336400000,1755,1265,398,11,7,4106.1,0,0.0
bmc_nwu7rkpa2x,Staff Favorites,ONE_TIME,COMPLETED,1648213200000,1750,1396,507,13,14,8037.8,1,775.4
bmc_aq5vyzuhw3,Christian Tortu Tuberose,ONE_TIME,COMPLETED,1647349210000,1743,1327,442,8,9,5662.4,2,2324.0
bmc_badbnf3ezb,Body Lotion,ONE_TIME,COMPLETED,1647007235000,1743,1320,450,10,10,6378.74,5,3466.28
bmc_f5uu2fwt39,New Body Wash,ONE_TIME,COMPLETED,1646402400000,1739,1328,438,8,6,6274.6,0,0.0
bmc_38gc9twgsc,Spring Ready,ONE_TIME,COMPLETED,1645192800000,1733,1343,461,16,7,3659.03,1,870.0
bmc_jk22q6pys6,New Laboratorio Olfattivo,ONE_TIME,COMPLETED,1643983200000,1724,1224,378,15,6,2214.95,0,0.0
bmc_f6f9r2595q,Scents for a Cozy Winter,ONE_TIME,COMPLETED,1643378400000,1711,1189,353,13,13,7192.25,3,1772.4
bmc_fdvhv2f3je,Tuberose Collection,ONE_TIME,COMPLETED,1642773600000,1709,1308,483,13,12,6945.3,3,3163.3
bmc_sz67htmnkh,Black Marble,ONE_TIME,COMPLETED,1642168800000,1707,1436,529,26,9,4900.6,4,2710.8
