tokens,publish_at_values,created_at_values,titles,ratings,brand
br_nusgsqzuvg,1649271600000.0,1649115573000.0,Incredibly Beautiful!,5.0,Mahalo Market
br_nsxj6pmpy2,1649185200000.0,1648994395000.0,PERFECT!,5.0,Mahalo Market
br_qr97k7r7ne,1649185200000.0,1648822096000.0,So beautiful!!!,5.0,Mahalo Market
br_7wwd8jdz6z,1649098800000.0,1648766776000.0,Love Love these air plants!,5.0,Mahalo Market
br_duu2hmdw2d,1649098800000.0,1648692448000.0,Gorgeous mexican blankets and crystal air plants!!!!!,5.0,Mahalo Market
br_m35nb4qwx6,1649098800000.0,1648692111000.0,Quick and quality,5.0,Mahalo Market
br_8ks35mscn7,1648839600000.0,1648660588000.0,Happy to restock!,5.0,Mahalo Market
br_r4ckvwswd5,1648839600000.0,1648608028000.0,"Comfy, Beautiful!",5.0,Mahalo Market
br_b245bka3n3,1648753200000.0,1648590561000.0,gorgeous,5.0,Mahalo Market
br_cc7snbrxcy,1648753200000.0,1648579643000.0,Beautiful,5.0,Mahalo Market
br_dt434kj3vr,1648753200000.0,1648568192000.0,Love the baja's! ,5.0,Mahalo Market
br_cam4979am9,1648580400000.0,1648310173000.0,Great Brand,5.0,Mahalo Market
br_rw54bax2fs,1648580400000.0,1648226221000.0,Cute but not exactly what I was expecting ,4.0,Mahalo Market
br_jp5kcnuwf7,1648580400000.0,1648183048000.0,My Go To Throw Blankets!,5.0,Mahalo Market
br_q4ynhngzvh,1648494000000.0,1648148268000.0,Sofa throw blankets in various fall colors - nice products. ,5.0,Mahalo Market
br_xfznp4ayfm,1648062000000.0,1647880087000.0,Awesome product and price!,5.0,Mahalo Market
br_pg87q34jxh,1647975600000.0,1647718662000.0,Perfection!,5.0,Mahalo Market
br_pdfjw6v5ws,1647975600000.0,1647669277000.0,very impressed with the product and service,5.0,Mahalo Market
br_a47cfg6d4e,1647975600000.0,1647655168000.0,Wonderful shop! ,5.0,Mahalo Market
br_8wmjjrq92a,1647975600000.0,1647620333000.0,Love the colors!,5.0,Mahalo Market
br_vn87sm9jmr,1647889200000.0,1647556103000.0,Perfect,5.0,Mahalo Market
br_wbh8dcf8cx,1647630000000.0,1647453156000.0,Lifted Employee Morale | Gifting Program ,5.0,Mahalo Market
br_hwmqfqrnr4,1647457200000.0,1647302317000.0,Excellent product and excellent price point,5.0,Mahalo Market
br_4nrze6e93t,1647370800000.0,1647181587000.0,Beautiful works of art!,5.0,Mahalo Market
br_grjhskb39v,1647370800000.0,1647091706000.0,Even more beautiful in person,5.0,Mahalo Market
br_4ar39knu27,1647370800000.0,1647056974000.0,Nice blanket. Item is selling well. ,5.0,Mahalo Market
br_qb966edtat,1647370800000.0,1647030969000.0,"The air plants died after about 3 weeks, sold only 1",1.0,Mahalo Market
br_zmga5uqx3p,1647370800000.0,1647028707000.0,Shipping speed,5.0,Mahalo Market
br_m2bu636jat,1647370800000.0,1647018489000.0,Value,5.0,Mahalo Market
br_tg4jj66z4v,1647370800000.0,1647013922000.0,Fantastic product and who doesn't need to smudge their store or home! One of our customer's favorite item.,5.0,Mahalo Market
br_thq99txxdf,1647284400000.0,1646942508000.0,Great Experience & Product,5.0,Mahalo Market
br_5sawf3hyu9,1647028800000.0,1646860777000.0,Ok,2.0,Mahalo Market
br_v5dtxmf3xe,1647028800000.0,1646849587000.0,Great Products and Quick Shipping!,5.0,Mahalo Market
br_ex9wzvt6fn,1646856000000.0,1646624013000.0,love these!!,5.0,Mahalo Market
br_vzqasvw9m6,1646769600000.0,1646352593000.0,SO PRETTY.. Good quality,5.0,Mahalo Market
br_cmtf37hdyn,1646424000000.0,1646229568000.0,Photos don’t do these gorgeous pillows justice,5.0,Mahalo Market
br_9ph7j9qcax,1646337600000.0,1646096631000.0,Great quality! Great price! ,5.0,Mahalo Market
br_bqbp9r23vh,1646251200000.0,1646052369000.0,All great - thank you : ),5.0,Mahalo Market
br_w7akvybkpq,1646164800000.0,1645990187000.0,Love these!,5.0,Mahalo Market
br_a9z7x5a3cw,1646078400000.0,1645718596000.0,Awesome products great company to work with ,5.0,Mahalo Market
br_hvmx4pjz8n,1646078400000.0,1645668775000.0,Reorder in the works,5.0,Mahalo Market
br_fp8cbuc4n8,1645819200000.0,1645639573000.0,Great again!,5.0,Mahalo Market
br_vfyxetefcv,1645732800000.0,1645526452000.0,Premium products,5.0,Mahalo Market
br_gftmgxxqhm,1645732800000.0,1645499760000.0,Gorgeous Blankets!!,5.0,Mahalo Market
br_tdmtzfxhap,1645646400000.0,1645365799000.0,Great product ,5.0,Mahalo Market
br_7uxqrn5s8y,1645646400000.0,1645295585000.0,Great quality ,5.0,Mahalo Market
br_2vqw5cjsmy,1645646400000.0,1645232696000.0,Great Products!,5.0,Mahalo Market
br_22nztmqrrs,1645646400000.0,1645153147000.0,Perfect,5.0,Mahalo Market
br_8uvvyzxscm,1645560000000.0,1645113169000.0,Great thank you :) ,5.0,Mahalo Market
br_csdbetpkx7,1645214400000.0,1644992017000.0,Amazing as usual! ,5.0,Mahalo Market
br_67wjphye7t,1645128000000.0,1644950588000.0,The best!! ,5.0,Mahalo Market
br_abmx9txw67,1645128000000.0,1644885982000.0,Arrived quickly and love the quality of the these blankets!,5.0,Mahalo Market
br_gf8689adqp,1645041600000.0,1644854831000.0,Excellent ,5.0,Mahalo Market
br_84uczuct5u,1644955200000.0,1644794727000.0,Just love these beach blankets. They are beautiful.,5.0,Mahalo Market
br_rvbfpczunb,1644609600000.0,1644440549000.0,Awesome,5.0,Mahalo Market
br_tb48y64sxq,1644609600000.0,1644435010000.0,Well packaged and very pretty,5.0,Mahalo Market
br_se37wa7hs5,1644523200000.0,1644333334000.0,healthy plants,5.0,Mahalo Market
br_h9vtczmuxx,1644523200000.0,1644320757000.0,"Great quality, fast fulfillment ",5.0,Mahalo Market
br_xg7gpmpmfu,1644350400000.0,1644190202000.0,Great products ,4.0,Mahalo Market
br_wvgwvk7mft,1644350400000.0,1644045240000.0,Great product ,5.0,Mahalo Market
br_pcq23azq4n,1644350400000.0,1644027271000.0,"Received items on time packed really well, great customer service.",5.0,Mahalo Market
br_m9uvn97vn2,1644350400000.0,1643980840000.0,"Excellent, the stones are so fun and beautiful. ",5.0,Mahalo Market
br_zhmfrbbz9r,1644350400000.0,1643936760000.0,I really like the beach blankets ,5.0,Mahalo Market
br_eymj9tmkhg,1644264000000.0,1643893097000.0,Quality!,5.0,Mahalo Market
br_vjfs9gyzez,1643745600000.0,1643573937000.0,Gorgeous!!,5.0,Mahalo Market
br_q97t49z7dv,1643745600000.0,1643468540000.0,Amazing!! I sold out in a few days and buying more!,5.0,Mahalo Market
br_ah9mgyrkj5,1643745600000.0,1643462995000.0,great job,5.0,Mahalo Market
br_9vxawymwh9,1643745600000.0,1643413923000.0,Amazing!,5.0,Mahalo Market
br_ujkw7c65cq,1643745600000.0,1643380297000.0,Fast shipping and beautiful product! ,5.0,Mahalo Market
br_8w6atwzgyj,1643659200000.0,1643293467000.0,Great throw--exactly what I ordered.,5.0,Mahalo Market
br_x3y394ke3q,1643400000000.0,1643228650000.0,Love The Throws,5.0,Mahalo Market
br_8vubz68t4j,1643313600000.0,1643093702000.0,AMAZING ,5.0,Mahalo Market
br_tz4cc7zgt3,1643313600000.0,1643085564000.0,Amazing product will reorder,5.0,Mahalo Market
br_ubmvzbdbpa,1643227200000.0,1643041786000.0,sold out of my first order in a week,5.0,Mahalo Market
br_nrctdrf2qz,1643140800000.0,1642862690000.0,good,5.0,Mahalo Market
br_xsv5vtcys5,1643140800000.0,1642810611000.0,Great plants,5.0,Mahalo Market
br_8swgxnppcn,1643140800000.0,1642803957000.0,"We have ordered from Sea Gypsy a few times and we are always pleased with our blankets! Can’t wait to see the new patterns! These will definitely be a hit out our upcoming events, especially as spring and summer approaches here in Southern California. ",5.0,Mahalo Market
br_u7bwhj556b,1643140800000.0,1642737755000.0,love this company!,5.0,Mahalo Market
br_att5d356zs,1643054400000.0,1642685723000.0,"Products corresponding to the order, speed of dispatch, and a little personalized note inside. I love it!",5.0,Mahalo Market
br_y623ezusp3,1642795200000.0,1642632138000.0,Excellent fulfillment speed and a beautiful product!,5.0,Mahalo Market
br_yuwnszbzhq,1642708800000.0,1642489315000.0,Beautiful Blankets,5.0,Mahalo Market
br_z59gr25twe,1642622400000.0,1642456023000.0,Love them!! ,5.0,Mahalo Market
br_bnqdzwekss,1642622400000.0,1642135244000.0,The sage and floral smudge sticks are beautiful!  I can't wait to get them on the shelves.,5.0,Mahalo Market
br_39grm668tm,1642536000000.0,1642056177000.0,Perfect,5.0,Mahalo Market
br_ncwgrgyzcd,1642104000000.0,1641941100000.0,Beautiful colors & high quality,5.0,Mahalo Market
br_4m4axe5stq,1642104000000.0,1641940550000.0,sage smudge set,4.0,Mahalo Market
br_aedc4tgv42,1642104000000.0,1641866239000.0,Gorgeous product once again!  Love these products for my store! ,5.0,Mahalo Market
br_7xxspbzbhu,1641931200000.0,1641753717000.0,The only place I’ll be ordering my sage bundles from!,5.0,Mahalo Market
br_4crb8r7wc4,1641931200000.0,1641599932000.0,Great products,5.0,Mahalo Market
br_wjva29nmut,1641931200000.0,1641598367000.0,Over the moon! ,5.0,Mahalo Market
br_69prymzhmd,1641585600000.0,1641419001000.0,Excellent quality sage. Lovely aroma and Scent.,5.0,Mahalo Market
br_p68vzkaxx9,1641585600000.0,1641407226000.0,"If you haven't ever tried Sage Smudge Sticks, you really should. Sea Gypsy California has great sage smudge products.",5.0,Mahalo Market
br_7knauturph,1641499200000.0,1641338954000.0,Came with a cool pack and very well packaged! ,5.0,Mahalo Market
br_g7vnzp67fm,1641499200000.0,1641336980000.0,Fabulous! ,5.0,Mahalo Market
br_e9ng9ecupz,1641499200000.0,1641270108000.0,"Very happy with products, I will definitely order again. Thank you!!",5.0,Mahalo Market
br_rmrypphz2r,1641412800000.0,1641246816000.0,Pretty ,4.0,Mahalo Market
br_7x8rn93pjc,1641412800000.0,1641229053000.0,Over the moon,5.0,Mahalo Market
br_jcrge2qt2a,1641412800000.0,1641191584000.0,"Beautiful blankets, I love having them in my store, my first order sold out quickly. Thank you!",5.0,Mahalo Market
