tokens,publish_at_values,created_at_values,titles,ratings,brand
br_92fksyhwey,1605643200000,1605402092000,Great looking products wrapped nicely,5,Driftless Studios
br_85m2pmqohd,1605643200000,1605399447000,Amazing,5,Driftless Studios
br_9jffn1zb6g,1605643200000,1605386994000,Great!,5,Driftless Studios
br_atz4fvyefk,1605643200000,1605361443000,Love these ornaments,5,Driftless Studios
br_cmvaak3bq9,1605643200000,1605312842000,Couldn't be more pleased.,5,Driftless Studios
br_dd3bumuck7,1605643200000,1605302738000,Ornaments,5,Driftless Studios
br_1onjs3nfnb,1605643200000,1605288398000,Absolutely love your products!!!! ,5,Driftless Studios
br_eh77525n6s,1605643200000,1605282667000,Fabulous quality and gift ,5,Driftless Studios
br_3911g09alj,1605643200000,1605272950000,Excellent ,5,Driftless Studios
br_1uoypizxu4,1605643200000,1605237072000,Beautiful craftsmanship!,5,Driftless Studios
br_3v2tlurpo6,1605643200000,1605236935000,Super Fast Shipping and High Sell Through,5,Driftless Studios
br_dwy0zz6jgi,1605643200000,1605235105000,Awesome Quality!!!,5,Driftless Studios
br_aup13mb62u,1605556800000,1605221679000,Great Product ,5,Driftless Studios
br_1try98l906,1605556800000,1605218641000,Hands down One of our favorite sellers!!! ,5,Driftless Studios
br_1qvc1bgptt,1605556800000,1605202020000,So cute & funny!,5,Driftless Studios
br_cox5qual8n,1605556800000,1605200972000,Happy ,5,Driftless Studios
br_9pkrw2oyps,1605556800000,1605200539000,Customers love the products! I love the service.,5,Driftless Studios
br_5ibwpea77p,1605556800000,1605199524000,Love these Ornaments,5,Driftless Studios
br_84zsunkb9h,1605556800000,1605194728000,Love them,5,Driftless Studios
br_btfbkitg2x,1605556800000,1605158772000,Popular,5,Driftless Studios
br_1cm4ayislk,1605297600000,1605127662000,Great Items!,5,Driftless Studios
br_env69ui43u,1605297600000,1605107267000,LOVE THIS COMPANY!,5,Driftless Studios
br_6rl7r50ygk,1605297600000,1605103082000,Great stuff!,5,Driftless Studios
br_cbza1dypft,1605297600000,1605070071000,Very nice!!,5,Driftless Studios
br_9q0qlz2d3l,1605297600000,1605069664000,I just love these towels!!,5,Driftless Studios
br_ew69qije1k,1605297600000,1605052778000,Omg...,5,Driftless Studios
br_544xwulwnp,1605297600000,1604978558000,Great signs ,5,Driftless Studios
br_rgut85qh81,1605038400000,1604854770000,Best Tumblers our there,5,Driftless Studios
br_4p32rl8dju,1605038400000,1604838134000,Great Quality,5,Driftless Studios
br_5z0akndpdq,1605038400000,1604836547000,Totally Awesome Brand,5,Driftless Studios
br_62xgtj2vzu,1605038400000,1604785438000,Great idea,5,Driftless Studios
br_4nz94ox93f,1605038400000,1604778471000,Perfection!,5,Driftless Studios
br_3bn2tibcjd,1605038400000,1604766246000,A Local Favorite,5,Driftless Studios
br_ekw877tp0v,1605038400000,1604764790000,High Quality & Customers love! ,5,Driftless Studios
br_6s2zpu0d0c,1605038400000,1604764096000,Great Products at Great Prices!,5,Driftless Studios
br_du197qhvey,1605038400000,1604631266000,Awesome ,5,Driftless Studios
br_cj25yni9b0,1604952000000,1604606168000,Great ornaments!,5,Driftless Studios
br_xh22ofhhl6,1604952000000,1604603981000,Great Quality,5,Driftless Studios
br_9jzts62i4o,1604952000000,1604596245000,Beautiful ,5,Driftless Studios
br_aax29mcya1,1604952000000,1604594932000,Incredible customer service & fast shipping!,5,Driftless Studios
br_7o4xxnvlif,1604952000000,1604588128000,Great product,5,Driftless Studios
br_coxkv032jl,1604952000000,1604582137000,Perfect Gift,5,Driftless Studios
br_1fnaq4v19m,1604952000000,1604538791000,LOVE LOVE LOVE,5,Driftless Studios
br_6qzhju173q,1604692800000,1604516935000,Ornaments are fantastic! ,5,Driftless Studios
br_47ajwzvo5x,1604692800000,1604511400000,"Best Sellers, Great Quality, Quick Turnaround!",5,Driftless Studios
br_chsfbufz0p,1604606400000,1604433486000,Fast shipping!,5,Driftless Studios
br_4ew8uc2ylp,1604606400000,1604380568000,"Fast a Shipping, Good Quality",5,Driftless Studios
br_786wjxplvq,1604520000000,1604356583000,Top notch quality ,5,Driftless Studios
br_110trjq6ho,1604520000000,1604333448000,Fabulous and fast,5,Driftless Studios
br_275qwrpfob,1604433600000,1604256733000,Very happy! ,5,Driftless Studios
br_cwat0ud8rd,1604433600000,1604197981000,Quality ,5,Driftless Studios
br_c3oj9a8ek0,1604433600000,1604181428000,Wonderful Ornaments,5,Driftless Studios
br_7p4dsrxkk5,1604433600000,1604165384000,Amazing! ,5,Driftless Studios
br_7rpfmo6sxx,1604433600000,1604105503000,"I love all of the witty, adorable sayings on every piece!",5,Driftless Studios
br_d5pdplfhsk,1604433600000,1604027729000,Great find!!,5,Driftless Studios
br_4idgo6tzre,1604347200000,1604003202000,Beautiful Work,5,Driftless Studios
br_87ycrwfhw5,1604347200000,1604001881000,Perfect addition to my store!,5,Driftless Studios
br_46l54f0nup,1604347200000,1603986034000,Fun,5,Driftless Studios
br_9gv7zyrqg3,1604347200000,1603934097000,The order was filled and shipped quickly.   Great quality ,5,Driftless Studios
br_6vjnw3qzj3,1604084400000,1603917127000,My customers love these ornaments!,5,Driftless Studios
br_btf9kb0nwy,1604084400000,1603913196000,Signs,5,Driftless Studios
br_2iox1dt7e3,1604084400000,1603913154000,Fast shipping. Great quality. ,5,Driftless Studios
