tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_jdcffgxzn2,📢ARE YOU READY FOR 10% OFF SUMMER SALE 2023???😃😃,ONE_TIME,COMPLETED,1689696000000.0,5871.0,3499.0,743.0,11.0,3.0,1162.0,0.0,0.0
bmc_pb44e9q7yk,Don't Miss Out! Insider Access to the Hottest Deals at Faire Summer Sale!,ONE_TIME,COMPLETED,1689609600000.0,5871.0,3477.0,1198.0,24.0,8.0,3908.0,2.0,682.0
bmc_echkk87ehk,📢HURRY!! Two-Tone Gingham Collection is Back In Stock 😍 (Copy 1),ONE_TIME,COMPLETED,1688745600000.0,5872.0,3973.0,1622.0,29.0,7.0,2038.0,0.0,0.0
bmc_9zxdub8tvu,✨July 4th is around a corner: Celebrate with Stunning Home Decor! ✨,ONE_TIME,COMPLETED,1687536000000.0,5868.0,4060.0,1658.0,31.0,9.0,6965.0,0.0,0.0
bmc_ajnvtdf6gu,Laundered Linen,ONE_TIME,COMPLETED,1686326400000.0,5865.0,4020.0,1734.0,9.0,2.0,904.0,0.0,0.0
bmc_k6ayypyqbr,Untitled campaign,ONE_TIME,DRAFT,,,,,,,,,
bmc_hu99svtgqt,🚨Vintage Linen Is Back - Perfect for Rustic and Modern Dining Spaces!,ONE_TIME,COMPLETED,1685116800000.0,5857.0,4021.0,1739.0,28.0,6.0,1371.0,0.0,0.0
bmc_fpghcj4j6k,Shop Our Marble Collection💖,ONE_TIME,COMPLETED,1683907200000.0,5856.0,4021.0,1724.0,24.0,5.0,3145.0,1.0,483.0
bmc_geh99f4pa7,Back in Stock: Two-Tone Gingham Collection - Grab Them Before They're Gon,ONE_TIME,COMPLETED,1683302400000.0,5852.0,4016.0,1715.0,24.0,3.0,1094.0,0.0,0.0
bmc_c6ff9a7jnh,📢HURRY!! Two-Tone Gingham Collection is Back In Stock 😍,ONE_TIME,COMPLETED,1682092800000.0,5852.0,3963.0,1731.0,31.0,10.0,4704.5,2.0,1954.0
bmc_rk4xye42qy,pepe cheese board (Copy 1),ONE_TIME,COMPLETED,1681488000000.0,5850.0,3972.0,1744.0,22.0,5.0,1784.5,1.0,480.0
bmc_y5mqchqhed,Don't miss out! Extended Surprise Spring Sale,ONE_TIME,COMPLETED,1680883200000.0,5849.0,4089.0,1748.0,26.0,6.0,2715.5,3.0,1075.0
bmc_vk48dsegch,✨Surprise SPRING SALE: Get It Now!✨,ONE_TIME,COMPLETED,1680278400000.0,5846.0,4129.0,1740.0,50.0,12.0,9296.5,6.0,7379.5
bmc_kqa2jb2bd4,Marble is BAck,ONE_TIME,COMPLETED,1679673600000.0,5846.0,4021.0,1638.0,29.0,5.0,3172.5,0.0,0.0
bmc_3y2zac72td,🔔New Seagrass placemats add natural style to your table🔔 (Copy 1),ONE_TIME,COMPLETED,1677258000000.0,5841.0,4038.0,1795.0,45.0,1.0,466.0,0.0,0.0
bmc_bnjxx6kprs,9 Must-Haves on Your Next Charcuterie Board 👍,ONE_TIME,COMPLETED,1676653200000.0,5838.0,4055.0,1685.0,21.0,2.0,892.0,0.0,0.0
bmc_kpwsssbbdm,Valentine's Day is Almost here!💕,ONE_TIME,COMPLETED,1675875600000.0,5838.0,4374.0,1799.0,19.0,3.0,2127.0,0.0,0.0
bmc_9vuas52854,How to Make Rose Napkins 🌹🌹🌹,ONE_TIME,COMPLETED,1675443600000.0,5838.0,4266.0,1894.0,14.0,4.0,2211.5,0.0,0.0
bmc_a74easgjqy, 📢Last day to get 10% OFF📢,ONE_TIME,COMPLETED,1674752400000.0,5838.0,3833.0,1678.0,35.0,4.0,2290.0,1.0,369.0
bmc_vwvgu3mehw,REMINDER FOR SAle 1.25.23,ONE_TIME,COMPLETED,1674666000000.0,5837.0,3767.0,1616.0,48.0,6.0,4168.0,0.0,0.0
bmc_2x5fz6673s,reminder,ONE_TIME,COMPLETED,1674561900000.0,5836.0,205.0,1.0,0.0,0.0,0.0,0.0,0.0
