tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types
bo_68zkmts8av,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1625505001000,False,False,r_58ayhi50,32200,Black Parrot,http://www.blackparrotmaine.com/,Clothing Boutique
bo_6k2zerw5c7,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1625505001000,False,False,r_58ayhi50,3200,Black Parrot,http://www.blackparrotmaine.com/,Clothing Boutique
bo_rr6b4cbtsc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1625412000000,True,True,r_3rgzbgq6,80100,Clic,http://www.clic.com/,Home Decor Store
bo_jtmh85ku9z,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1625351817000,True,True,r_8m3566kd3e,8750,The Tiny Umbrella,http://www.thetinyumbrella.com,Gift Store
bo_nd34cajkk9,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1625342890000,False,False,r_dp5cktctj0,5825,Malibu Farm Home Collection,https://www.malibu-farm.com/newport-beach/,Home Decor Store
bo_nf4rn5wz4p,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1625255100000,False,False,r_ecki7omyhl,60000,Blanche & Mimi,http://www.blancheandmimi.com/,
bo_kuw3cranwq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1625197201000,False,False,r_473xpk30d5,22400,Honey Home & Design,https://instagram.com/hellohoneyhome?igshid=1uapdyaz402ta,
bo_c9ryrm3p6j,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1625172900000,False,False,r_99wu8er3m6,56000,Lowcountry Store,,Home Decor Store
bo_6g9k8ax6a3,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1625172900000,False,False,r_99wu8er3m6,0,Lowcountry Store,,Home Decor Store
bo_ffymz82u7y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1625156701000,True,True,r_cnne9ww8a7,25950,Maison Covington,http://www.maisoncovington.com,Gift Store
bo_vt2n2eyd5r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1625009700000,False,False,r_7vwrbmwg15,12720,Good Together House,http://goodtogetherhouse.com,Home Decor Store
bo_tb3y9net3c,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1624937100000,False,False,r_23477xnil6,21500,Bowl and Pitcher,http://www.bowlandpitcher.com/,Home Decor Store
bo_em2d3wvk65,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1624927500000,False,False,r_dp5cktctj0,17905,Malibu Farm Home Collection,https://www.malibu-farm.com/newport-beach/,Home Decor Store
bo_3cjgap28pb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1624885501000,False,False,r_880co51t8d,18700,Spruce Home Goods,https://maps.google.com/?cid=10027810140148318750,Home Decor Store
