tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values
bo_gq79amkf8z,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1642621513000,False,False,r_csizenhjv3,16120
bo_6y7uhn4swc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1642551600000,False,False,r_1xsyto1p,13500
bo_9txwwgeyd8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642543501000,True,True,r_36zbk1rdih,28900
bo_kwz2vybywa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642513500000,True,True,r_4ph3vvcyxz,23200
bo_8qdzvwt5wr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642454701000,True,True,r_1hdukqnjnq,46650
bo_j75uw7r49y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642453801000,True,True,r_dn879w4p77,190400
bo_xvexr6ew33,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1642447440000,False,False,r_m94upj3h60,4560
bo_6ryxw8h9bc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642291501000,False,False,r_9r76ru6pjt,30170
bo_rfsudd7px5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642200001000,True,True,r_2dyhk5g9wj,32275
bo_5gv4uzg7zc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642182001000,True,True,r_2ujf7nxt,52850
bo_f3mht565fd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642176600000,False,False,r_792qhi39,15770
bo_wpjqzrmuq9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1642145400000,False,False,r_f391z06w,15200
bo_c6jsm7xsk2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1642143300000,False,False,r_j51umafh,70400
bo_te56m3u8dn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642096201000,False,False,r_9c9rmynxjn,18830
bo_fqqx3pkfny,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642082100000,False,False,r_bq44exlet6,35870
bo_uhmaxm3fm4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642060501000,False,False,r_d28krm0zvs,23565
bo_r9s5eppj4d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642029900000,False,False,r_g2h7zvev4x,33235
bo_ysd58q8wmt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1642014600000,False,False,r_96o3s336jr,11798
bo_5qn3faxjvh,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1642014600000,False,False,r_96o3s336jr,0
bo_9s9n5we3s7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641947106000,False,False,r_5a3kqmwm,184540
bo_nac594zddf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641910800000,False,False,r_6uhtazo1,40350
bo_6zjrgz2x36,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641843001000,False,False,r_3k8x34kj4u,13720
bo_shqetvwtpr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641699300000,False,False,r_xmfbykjmnh,19820
bo_fhmgy6tefv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641673801000,False,False,r_4xpgnnl1da,42005
bo_kaqkqy6kqq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641495900000,False,False,r_am0zzun0jt,50060
bo_wfr66tq5b4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641418500000,False,False,r_dey7pytpuc,11560
bo_2x7wmx9cfu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641314401000,False,False,r_1fl79vdjwu,33280
bo_fpr9q8besz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641086700000,False,False,r_dp5cktctj0,20160
bo_ptkax6u4zb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1641070201000,False,False,r_2wfdlbbi,57600
bo_geeme72g45,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641005701000,False,False,r_9mkbeyp9j0,18640
bo_m4xapepmyz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1641003901000,False,False,r_csizenhjv3,39740
bo_s3w3k9u2ud,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1640899200000,False,False,r_5gd2nhx7a6,92600
bo_4y46f8jmmz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640876700000,True,True,r_8bgt5az0fi,19288
bo_ba6jah2r3p,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1640801654000,False,False,r_xmfbykjmnh,7865
bo_68yk93zdyb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640755501000,False,False,r_m94upj3h60,201210
bo_nezgvbpa5n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640718600000,False,False,r_4tjz1rp14s,28050
bo_ezupvzacwf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640646000000,True,True,r_b8mgd7iamg,22500
bo_afs6x9ebns,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1640291400000,False,False,r_7kn67hsf,22800
bo_qwra8k2jhh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640038801000,False,False,r_h4jawsfyv6,24140
bo_d5esr4fqdm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1640028600000,False,False,r_csizenhjv3,53460
bo_yf99pnx54a,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1639759583000,False,False,r_ez8s06rwyx,11000
bo_rmft3j8c7k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639756801000,True,True,r_7gws42zz,36000
bo_xsjmgbk4z2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639673400000,False,False,r_9v83km73y6,14060
bo_5va7vnssm8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639634700000,True,True,r_d4ywytv7xr,26150
bo_2zr68ukfsn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639630801000,False,False,r_xmfbykjmnh,30510
bo_wpzkqjyxdt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639610701000,False,False,r_1fl79vdjwu,29370
bo_xutym95r7v,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1639610100000,False,False,r_6dd7b961,0
bo_89mmbsad84,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639517101000,True,True,r_3ls4h5wljx,39900
bo_uvcfkw8j6r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639512300000,False,False,r_e5w6xi1ah9,22370
bo_fte4pyaje9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639446601000,False,False,r_7ecd1cf9,32300
bo_p3nv44qqvp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639446601000,False,False,r_7ecd1cf9,32300
bo_ydh2fe8hhw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639446601000,False,False,r_7ecd1cf9,18000
bo_u45c4wmhgr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639290600000,True,True,r_a2klzu3u,73700
bo_qa92ptqh4s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639290600000,True,False,r_a2klzu3u,34800
bo_mps3kt779w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1639255501000,True,True,r_f04w7ihgd2,22950
bo_64wa2y62pr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639165800000,True,True,r_6eyh1vjx8k,29200
bo_x8kdhn9x5u,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1639089301000,False,False,r_f3tytzx6kz,206100
bo_b58umdhj9t,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1638999153000,False,False,r_d425wb0o,10600
bo_sgsrbxsmtr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638974101000,True,True,r_9e58l81n,32125
bo_88z8z83r3d,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1638913800000,False,False,r_7kn67hsf,12400
bo_uw5ue3368z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638844801000,False,False,r_2ntpm0rs,41700
bo_qpvsvxm3cw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638821401000,True,True,r_anogcymf,32100
bo_6dr7e7em67,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638780901000,False,False,r_bxspns0s,33550
bo_2mw8vztdjq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638683401000,False,False,r_1fl79vdjwu,41580
bo_stj7ygcypr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1638569701000,False,False,r_dotqdmrv,104400
bo_awphpw776x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638538801000,False,False,r_n5qf9xkxhb,84830
bo_cpnk4ze52a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638505200000,False,False,r_ayyotprj,15350
bo_ujsqzfpm68,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638489601000,False,False,r_5shbhfbbp9,27120
bo_pvar2bm9ve,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1638489001000,False,False,r_5gd2nhx7a6,47400
bo_rvz4quynwv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638338701000,False,False,r_d425wb0o,22950
bo_faha3zm4a7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638309900000,False,False,r_8m9zenb03m,13600
bo_g6ttdkcvyh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1638242401000,False,False,r_23477xnil6,28000
bo_sqpzk323gr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1638061501000,False,False,r_es1krd7i5g,83000
bo_uwkzwwm2r6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638060601000,False,False,r_7jp9fvhqja,22440
bo_dwbddxkq4x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1638029401000,True,True,r_8w37pdzfq3,88000
bo_vtmkrwr233,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637932200000,False,False,r_psnyj7exgi,33620
bo_cjd7f2eh4f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637792401000,False,False,r_dawedvxs,29665
bo_m2wz2488wt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637790600000,False,False,r_7eztp5nyut,14740
bo_zxgstv7p4h,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637787000000,False,False,r_792qhi39,13740
bo_eytnznu6rh,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1637787000000,False,False,r_792qhi39,0
bo_upbe5qkvcc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637709301000,False,False,r_7p8b7ykwco,77550
bo_awns4mnetk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637640600000,False,False,r_bxu52yavzl,30560
bo_kzngmeykas,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637629200000,True,True,r_h4jawsfyv6,36350
bo_cwgybh9q6f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637453100000,False,False,r_20tjx308x8,12540
bo_qjuu96rwnn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637214900000,True,True,r_wqq64xwm6s,14000
bo_k846pq7fzg,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1637214900000,True,True,r_wqq64xwm6s,0
bo_38q6sub83f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1637191501000,False,False,r_5shbhfbbp9,11670
bo_ad2ecncaw6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1637127001000,True,True,r_6v7kagyddy,18400
bo_3qd3qud5gr,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1637100590000,True,True,r_6c2ef58etz,0
bo_tam62ktskw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1636930500000,False,False,r_6dd7b961,13800
bo_va33p5upgc,BACKORDER,CANCELED,CANCELED,ELEVATE,1636930500000,False,False,r_6dd7b961,0
bo_6hw329j6y7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1636923300000,False,False,r_axvecdihbq,49200
bo_v8uk6jx96b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1636910401000,False,False,r_1jxvqyq0ou,45050
bo_p5pxf86w5g,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1636836601000,False,False,r_cljs6d69nh,18952
bo_z8wqzf6v83,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1636758601000,False,False,r_78piayhrkj,18320
bo_f3fpjsfgh6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1636745401000,False,False,r_96o3s336jr,19395
bo_vjc3mbznyv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1636683901000,True,True,r_7y956969k7,24700
bo_633c37298q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1636671300000,True,True,r_7vygppvi,28175
bo_re74u8eh8e,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1636664101000,False,False,r_7kn67hsf,15000
bo_5zuv7hsxjq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1636598401000,False,False,r_7m3yoh8y,11170
bo_bu97vpvncu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1636563600000,True,True,r_6c2ef58etz,14775
bo_ny2gbgwafs,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1636052100000,True,True,r_9vgr9bvc,59600
bo_ujjkyjebat,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1636050900000,True,True,r_40cmil0pn1,18500
bo_smsnhc83a6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1636043700000,False,False,r_23477xnil6,19000
bo_juqrazdm2v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1635947701000,True,True,r_9gkzneeyyt,41600
bo_x2xmpvee26,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1635896101000,False,False,r_1fl79vdjwu,29200
bo_bzm32dm32j,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1635872401000,False,False,r_a8cs8tlym1,37460
bo_tht7b4bz7p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1635806700000,False,False,r_5c2dsjbmvh,34950
bo_uyh9c879a5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1635543601000,True,True,r_daijc1ingu,15825
bo_fzg6epztnt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1635540601000,False,False,r_516g52z4,25400
bo_m8q5f5zvpt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1635441301000,True,True,r_9psc68ydl6,16500
bo_yzvgunpjny,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1635440537000,False,False,r_n5qf9xkxhb,12240
bo_nd4hnwcpcd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1635379800000,False,False,r_9mkbeyp9j0,16960
bo_9gkw5ub968,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1635364222000,True,True,r_58dy06an,11900
bo_cfhwtys2xk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1635200100000,False,False,r_95fsct4kf8,24000
bo_3sd9umzank,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1635191101000,False,False,r_1799n35qba,15200
bo_u5kd57jvd8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1635099300000,False,False,r_99wu8er3m6,14000
bo_gngfh34mcs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1635088500000,True,True,r_ci2tp5m7,18525
bo_drxs99vcjb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1635051900000,False,False,r_dey7pytpuc,47940
bo_gef58gmg2b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634994901000,False,False,r_85wds2pa0d,36210
bo_xuatb799j3,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1634994901000,False,False,r_85wds2pa0d,0
bo_9ntzvy4e4k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634938501000,True,True,r_94xctkkwet,8875
bo_8mxes9p7r9,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1634938501000,True,True,r_94xctkkwet,0
bo_an8gm8tbt5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634860501000,True,True,r_68tvna6n,23600
bo_enjvwv3yqc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634855101000,False,False,r_4xpgnnl1da,27830
bo_zekyd8m222,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634834700000,False,False,r_n5qf9xkxhb,39780
bo_t9frtdhp97,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634832901000,True,True,r_58dy06an,33000
bo_qpvw538rnt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634769001000,False,False,r_5vwx2mq7v3,18260
bo_dwgpupg44k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634758201000,False,False,r_69upnrvywb,14580
bo_4ccdhknwvc,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1634670000000,True,True,r_25hfygb87q,0
bo_bunkry9k45,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634592301000,True,True,r_7jp9fvhqja,22800
bo_3jkbaux5er,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634579400000,True,True,r_77esbv5f3o,43950
bo_zfyvetwrjh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1634579101000,False,False,r_2esqo45534,48400
bo_pnyy96ubyh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634529600000,True,True,r_dwgvz1j6f0,19500
bo_9kcwk326w4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634525401000,True,True,r_ee553bvvl4,45000
bo_87kynh2fze,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1634515801000,False,False,r_cljs6d69nh,105000
bo_t349ucs2a7,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1634429732000,False,False,r_d28krm0zvs,5865
bo_2t6jyptvz4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634337900000,False,False,r_5a3kqmwm,78160
bo_jwx48cb5mq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1634250000000,False,False,r_7kn67hsf,22800
bo_g5qktqs2wk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1634234100000,True,True,r_axvecdihbq,95100
bo_wggxnfs4dj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634148600000,False,False,r_bl3lml9h,71360
bo_fu73uf9gh7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634148000000,False,False,r_ayjutek4,26820
bo_gs4wnbjz7g,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634083200000,True,True,r_bamzt38fzb,27600
bo_2cje4fft4q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1634058000000,False,False,r_9mkbeyp9j0,82170
bo_5833qxvv34,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1633978200000,False,False,r_9d10zxea,75300
bo_6kpyweghxf,BACKORDER,CANCELED,CANCELED,ELEVATE,1633978200000,False,False,r_9d10zxea,0
bo_nbsh7whr7z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633956900000,False,False,r_94e1hy8tbr,28860
bo_u4b9j5455r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633925700000,True,True,r_8qi9jp2ly5,26125
bo_7xsc4cb8za,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1633925700000,True,True,r_8qi9jp2ly5,0
bo_rk3j5ck5tz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633878301000,True,True,r_9kkjekw2as,21350
bo_a5gzdehvrd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633821600000,False,False,r_d28krm0zvs,8865
bo_xng959tvw4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1633807500000,False,False,r_1xsyto1p,41600
bo_c8xdf3a6ym,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633784100000,True,True,r_9qumd0ybuh,23400
bo_cdrqsy3smv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633742100000,True,True,r_cc2k7xqe6p,65775
bo_ck3k65utsr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1633728600000,False,False,r_880co51t8d,74400
bo_xav9rtnppw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633713600000,False,False,r_m94upj3h60,361830
bo_wynv9y3x4p,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1633713600000,False,False,r_m94upj3h60,15090
bo_cm6c5r77nn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633712100000,False,False,r_y8jtca2wqf,71000
bo_9yxy2ye9ys,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633711801000,False,False,r_bzwbtlo2va,82225
bo_ytkpzy3c3c,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1633685700000,False,False,r_es1krd7i5g,39000
bo_ugpee3jrp8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633565100000,False,False,r_d28krm0zvs,16960
bo_vaehqhutdz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1633549501000,False,False,r_5gd2nhx7a6,20000
bo_5ut42wjc93,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633547101000,False,False,r_4hh0165ms0,38180
bo_8q4rvz6cy4,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1633533376000,False,False,r_7i9y25hcbq,2890
bo_khk54bbanb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1633459501000,False,False,r_j51umafh,33200
bo_crauqsacpf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633442401000,True,True,r_d894djhd73,24400
bo_3wmzf8ej7h,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633377001000,True,True,r_6vbborq9lu,41600
bo_4wzqk2wjp9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633330200000,True,True,r_xducdlf129,42300
bo_88479kmfbk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633221301000,False,False,r_xmfbykjmnh,37670
bo_jmvvrqgnmm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633212901000,True,True,r_ntiip9no,12200
bo_kvpywuys4y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633210200000,False,False,r_9govz3crwm,22740
bo_8t9u6wr57v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633194001000,False,False,r_246ul9i62g,16440
bo_prscer72uv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633181701000,False,False,r_csizenhjv3,37190
bo_7u7farqh8p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633160401000,True,True,r_n64u8jsxtr,22000
bo_ywhm3dp9hy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633120201000,True,True,r_dey7pytpuc,43350
bo_d59sw3mb6q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1633109700000,True,True,r_23yysrd4me,22200
bo_jzeq5e3629,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1633062901000,False,False,r_2iyypqg1,21200
bo_cfnp83a5fm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1633028700000,False,False,r_2wfdlbbi,59600
bo_wb25wd4vjr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1633011600000,False,False,r_7kn67hsf,36400
bo_qbn97u59q9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632946501000,True,True,r_du8hdc2u,18750
bo_eavqfxa54p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632858600000,False,False,r_dp5cktctj0,14750
bo_9spkx2g6s7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632856500000,False,False,r_1fl79vdjwu,44500
bo_wpkuczcmez,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1632783908000,False,False,r_1xsyto1p,78700
bo_45zav2g4gh,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1632761798000,False,False,r_8weleid9kv,2900
bo_zfycwew4vh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632758700000,True,True,r_d1e1dqc5mu,20600
bo_me9pa8ppcb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632758700000,False,False,r_1ly34du03p,35795
bo_49tr64dsh8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1632747900000,True,True,r_1acwg7tcgp,12450
bo_gxtcsjxvsp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632502501000,False,False,r_d28krm0zvs,24100
bo_v9dfy8s4hs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632419700000,False,False,r_b3vkwf88hb,20360
bo_e7zrd9ngq9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1632419100000,True,True,r_2iyypqg1,94400
bo_2ed34qtpea,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632418200000,False,False,r_bxu52yavzl,21040
bo_8hdp2jwa63,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632416701000,False,False,r_7i9y25hcbq,14060
bo_zz8f57xqre,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1632408300000,False,False,r_3rgzbgq6,128200
bo_xwdn5ns5j3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632269101000,True,True,r_g2h7zvev4x,38450
bo_pwudjqzvsa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632233700000,False,False,r_7i9y25hcbq,17270
bo_uzefbxwkcr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632198901000,False,False,r_bog4rpp9vp,16450
bo_ewvyzgp2kv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632174900000,True,True,r_xf8nzef5v9,19000
bo_r8bdz4u9dj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1632157801000,False,False,r_8weleid9kv,12700
bo_pnejh7acu5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632073501000,False,False,r_ayjutek4,29540
bo_xngs4kbbdj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1632036601000,True,True,r_eyxtiqjtva,23750
bo_g2s5ybf4vb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1631905800000,False,False,r_260edn039f,39380
bo_stusc9myec,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1631822400000,False,False,r_bmjkhp600c,18300
